,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn
2011-04-06,Wednesday,4422.05,,,1157.02579,,,622.02623,,,2576.64964,,,6510.49824,,,10116.5787,,,19642.18961,,,3609.0168,,,85.56962,,,119.12323,,,,excluded,,2426.16839,,,347.96032,,,2338.78247,,,3726.12328,,,6.83139,,,83.04639,,,2207.48098,,,9612.27965,,,1015.33182,,,98700.31375,,
2011-04-07,Thursday,4432.48,,,1155.20536,,,615.74774,,,2562.15657,,,6476.01257,,,10037.34847,,,19482.33853,,,3579.54582,,,84.43028,,,118.05443,,,,excluded,,2415.62493,,,344.89181,,,2307.78878,,,3732.60195,,,6.83755,,,83.13352,,,2206.18777,,,9584.52848,,,1013.27371,,,100290.24089,,
2011-04-08,Friday,4429.0,start,0.005206465640504123,1143.79762,start,-0.01862250469044582,619.21818,start,-0.004619990115935196,2581.191,start,0.005324824399282701,6470.09146,start,0.002985356890520932,10091.11994,start,0.0021465105411074673,19676.75166,start,0.019211142312431533,3619.13351,start,0.00022435815968391276,85.60314,start,0.008767945924479499,120.08415,start,0.011047296990099605,,excluded,,2438.03103,start,0.013653961277456361,345.61219,start,-0.003834152076301389,2330.06388,start,0.01724045197137903,3755.3053,start,0.0176943113583451,6.90022,start,-0.03432244484967405,84.12449,start,-0.01874170955651645,2203.68623,start,0.009666967583238222,9454.54484,start,-0.01666405637602086,1009.21068,start,-0.0007427713658405922,100085.02311,start,0.003648338937287651
2011-04-09,Saturday,4429.0,,,1143.79762,,,619.21818,,,2581.191,,,6470.09146,,,10091.11994,,,19676.75166,,,3619.13351,,,85.60314,,,120.08415,,,,excluded,,2438.03103,,,345.61219,,,2330.06388,,,3755.3053,,,6.90022,,,84.12449,,,2203.68623,,,9454.54484,,,1009.21068,,,100085.02311,,
2011-04-10,Sunday,4429.0,,,1143.79762,,,619.21818,,,2581.191,,,6470.09146,,,10091.11994,,,19676.75166,,,3619.13351,,,85.60314,,,120.08415,,,,excluded,,2438.03103,,,345.61219,,,2330.06388,,,3755.3053,,,6.90022,,,84.12449,,,2203.68623,,,9454.54484,,,1009.21068,,,100085.02311,,
2011-04-11,Monday,4419.96,,,1132.74632,,,605.39497,,,2565.91751,,,6451.46298,,,10043.18617,,,19557.79576,,,3579.81762,,,84.45174,,,118.36511,,,,excluded,,2419.30093,,,343.8508,,,2321.40632,,,3751.27533,,,6.86537,,,83.55883,,,2182.3545,,,9295.55639,,,990.12466,,,97839.47394,,
2011-04-12,Tuesday,4355.31,,,1111.30836,,,587.86906,,,2506.54418,,,6253.73795,,,9832.9329,,,19102.29726,,,3497.45714,,,81.30438,,,114.35554,,,,excluded,,2367.48776,,,335.85882,,,2265.63334,,,3634.65666,,,6.76472,,,82.05756,,,2124.79193,,,9170.29182,,,962.05133,,,94650.41523,,
2011-04-13,Wednesday,4367.83,,,1110.86475,,,585.89268,,,2514.28164,,,6293.19152,,,9902.57973,,,19112.51578,,,3511.26763,,,81.8356,,,115.72321,,,,excluded,,2390.44711,,,336.4558,,,2278.4095,,,3635.10017,,,6.81018,,,82.61126,,,2135.78153,,,9422.30595,,,968.53389,,,93738.23005,,
2011-04-14,Thursday,4358.09,,,1107.91542,,,585.56615,,,2486.3408,,,6259.24022,,,9843.56184,,,18847.10744,,,3474.34195,,,80.96839,,,115.60293,,,,excluded,,2371.34219,,,333.03882,,,2254.22093,,,3623.69249,,,6.81114,,,82.66587,,,2118.74253,,,9310.73199,,,969.85204,,,93645.69409,,
2011-04-15,Friday,4389.38,start,-0.008945585911040842,1118.22775,start,-0.022355239732007866,588.54084,start,-0.04954205317421391,2483.9879,start,-0.03765823606234476,6288.55136,start,-0.02805835143480325,9873.42396,start,-0.0215730247281156,18824.06861,start,-0.0433345434619366,3478.39294,start,-0.03888791878252647,81.31792,start,-0.050059145026689386,115.5954,start,-0.03738003724887919,,excluded,,2422.36103,start,-0.006427317703171347,332.62978,start,-0.03756351880991239,2238.31304,start,-0.039376963347459874,3620.87147,start,-0.035798375700638756,6.79648,start,-0.01503430325409917,82.70175,start,-0.01691231649665859,2120.413,start,-0.03778815190037276,9224.38954,start,-0.024343350620779365,974.37661,start,-0.03451615276207739,95084.00508,start,-0.049967696210686245
2011-04-16,Saturday,4389.38,,,1118.22775,,,588.54084,,,2483.9879,,,6288.55136,,,9873.42396,,,18824.06861,,,3478.39294,,,81.31792,,,115.5954,,,,excluded,,2422.36103,,,332.62978,,,2238.31304,,,3620.87147,,,6.79648,,,82.70175,,,2120.413,,,9224.38954,,,974.37661,,,95084.00508,,
2011-04-17,Sunday,4389.38,,,1118.22775,,,588.54084,,,2483.9879,,,6288.55136,,,9873.42396,,,18824.06861,,,3478.39294,,,81.31792,,,115.5954,,,,excluded,,2422.36103,,,332.62978,,,2238.31304,,,3620.87147,,,6.79648,,,82.70175,,,2120.413,,,9224.38954,,,974.37661,,,95084.00508,,
2011-04-18,Monday,4308.74,,,1106.2596,,,579.19325,,,2397.19316,,,6164.17985,,,9564.3453,,,18107.65436,,,3354.55611,,,78.1636,,,112.14508,,,,excluded,,2317.35407,,,322.98947,,,2192.82685,,,3609.56229,,,6.86357,,,83.45565,,,2109.28555,,,9113.59852,,,953.05294,,,92316.36643,,
2011-04-19,Tuesday,4369.22,,,1115.48956,,,589.7407,,,2420.68872,,,6216.85133,,,9644.14411,,,18318.7821,,,3407.9695,,,79.99051,,,114.69103,,,,excluded,,2356.42831,,,325.89552,,,2230.51441,,,3570.71592,,,6.79726,,,82.64201,,,2083.77952,,,9170.39786,,,969.44946,,,94543.71663,,
2011-04-20,Wednesday,4439.43,,,1120.86962,,,593.26181,,,2482.33589,,,6321.72123,,,9953.21862,,,18552.23934,,,3497.9879,,,82.10276,,,117.91972,,,,excluded,,2414.7895,,,332.85319,,,2269.16468,,,3636.67342,,,6.81314,,,83.39977,,,2103.75737,,,9257.27418,,,983.66851,,,94718.53416,,
2011-04-21,Thursday,4465.15,,,1114.61147,,,592.83745,,,2497.00943,,,6327.94137,,,10004.22454,,,18782.36449,,,3508.75316,,,82.10276,,,118.06705,,,,excluded,,2386.12118,,,331.69317,,,2262.44023,,,3679.20071,,,6.845,,,83.96133,,,2107.93819,,,9229.57656,,,983.13022,,,94718.53416,,
2011-04-22,Friday,4465.15,start,0.017262119023643323,1114.61147,start,-0.003233938703452817,592.83745,start,0.007300444944483355,2497.00943,start,0.005242187371363598,6327.94137,start,0.006263765332434076,10004.22454,start,0.013247742680746707,18782.36449,start,-0.0022154679131292498,3508.75316,start,0.008728231836855104,82.10276,start,0.009651501169729902,118.06705,start,0.02138190620041971,,excluded,,2386.12118,start,-0.014960548634651677,331.69317,start,-0.002815773139735033,2262.44023,start,0.010779184845387021,3679.94842,start,0.01631567165238266,6.85524,start,0.008645651866848776,83.98706,start,0.015541509097449516,2107.93819,start,-0.005883198226006047,9253.60473,start,0.0031671678514130683,983.13022,start,0.00898380555337836,94718.53416,start,-0.00384366350252615
2011-04-23,Saturday,4465.15,,,1114.61147,,,592.83745,,,2497.00943,,,6327.94137,,,10004.22454,,,18782.36449,,,3508.75316,,,82.10276,,,118.06705,,,,excluded,,2386.12118,,,331.69317,,,2262.44023,,,3679.94842,,,6.85524,,,83.98706,,,2107.93819,,,9253.60473,,,983.13022,,,94718.53416,,
2011-04-24,Sunday,4465.15,,,1114.61147,,,592.83745,,,2497.00943,,,6327.94137,,,10004.22454,,,18782.36449,,,3508.75316,,,82.10276,,,118.06705,,,,excluded,,2386.12118,,,331.69317,,,2262.44023,,,3679.94842,,,6.85524,,,83.98706,,,2107.93819,,,9253.60473,,,983.13022,,,94718.53416,,
2011-04-25,Monday,4465.15,,,1111.50101,,,586.66895,,,2497.00943,,,6327.94137,,,10004.22454,,,18782.36449,,,3508.75316,,,82.10276,,,118.06705,,,,excluded,,2386.12118,,,331.69317,,,2262.44023,,,3679.94842,,,6.81957,,,83.51326,,,2107.93819,,,9167.33265,,,973.12881,,,93922.30537,,
2011-04-26,Tuesday,4485.31,,,1115.35932,,,585.62949,,,2507.2699,,,6312.13061,,,10059.75602,,,18856.81997,,,3518.58096,,,81.7484,,,118.28243,,,,excluded,,2409.15164,,,331.74952,,,2266.41929,,,3662.66665,,,6.73058,,,82.45359,,,2080.08362,,,9125.73403,,,973.71484,,,94173.95846,,
2011-04-27,Wednesday,4479.06,,,1124.06086,,,581.99091,,,2537.7838,,,6349.76627,,,10161.27726,,,19184.90986,,,3554.7089,,,81.7621,,,118.60712,,,,excluded,,2435.38602,,,333.53355,,,2280.40675,,,3643.38992,,,6.76481,,,83.03078,,,2070.83505,,,9060.05902,,,973.48368,,,92500.68926,,
2011-04-28,Thursday,4510.34,,,1121.35257,,,582.52167,,,2568.60343,,,6343.42503,,,10288.28343,,,19387.15059,,,3594.45878,,,82.38444,,,120.13707,,,,excluded,,2453.84642,,,334.02114,,,2291.36242,,,3647.00261,,,6.88674,,,84.73349,,,2054.437,,,8935.43385,,,960.33668,,,90198.1294,,
2011-04-29,Friday,4533.97,start,0.015412696102034785,1116.26165,start,0.0014804979532463127,582.30976,start,-0.017758139267348927,2558.38495,start,0.02457961081869044,6313.74665,start,-0.0022431813397157797,10274.24972,start,0.026991115495294607,19272.45562,start,0.02609315404676191,3588.36009,start,0.022688096417702953,82.87969,start,0.009462897471412568,119.93919,start,0.015856583187265218,,excluded,,2448.74104,start,0.026243369584439877,332.89948,start,0.003636824960851541,2279.42175,start,0.00750584248583655,3589.83992,start,-0.02448634864289763,6.88674,start,0.004595025119470568,84.95198,start,0.01148891269678932,2028.60939,start,-0.03763336153608934,8774.56198,start,-0.051768231297685735,961.14438,start,-0.022363100587020967,90859.99402,start,-0.040736907240161595
2011-04-30,Saturday,4533.97,,,1116.26165,,,582.30976,,,2558.38495,,,6313.74665,,,10274.24972,,,19272.45562,,,3588.36009,,,82.87969,,,119.93919,,,,excluded,,2448.74104,,,332.89948,,,2279.42175,,,3589.83992,,,6.88674,,,84.95198,,,2028.60939,,,8774.56198,,,961.14438,,,90859.99402,,
2011-05-01,Sunday,4533.97,,,1116.26165,,,582.30976,,,2558.38495,,,6313.74665,,,10274.24972,,,19272.45562,,,3588.36009,,,82.87969,,,119.93919,,,,excluded,,2448.74104,,,332.89948,,,2279.42175,,,3589.83992,,,6.88674,,,84.95198,,,2028.60939,,,8774.56198,,,961.14438,,,90859.99402,,
2011-05-02,Monday,4531.19,,,1112.1746,,,581.76946,,,2567.12048,,,6296.87692,,,10319.73281,,,19294.18341,,,3591.19413,,,82.72454,,,120.45829,,,,excluded,,2466.01146,,,334.92224,,,2293.15905,,,3595.73555,,,6.96308,,,85.69403,,,2028.60939,,,8704.32581,,,957.36992,,,89579.28157,,
2011-05-03,Tuesday,4516.6,,,1102.72308,,,565.52604,,,2541.80929,,,6221.35643,,,10212.13056,,,19105.41328,,,3561.92081,,,80.56749,,,117.93365,,,,excluded,,2458.75762,,,331.90703,,,2248.38964,,,3533.2632,,,6.96308,,,84.87652,,,2007.60568,,,8429.88556,,,930.60042,,,86749.43029,,
2011-05-04,Wednesday,4492.96,,,1094.4914,,,555.81584,,,2502.28392,,,6123.61503,,,10031.50374,,,18741.8369,,,3515.42076,,,77.59737,,,116.44282,,,,excluded,,2372.18094,,,327.51921,,,2195.98094,,,3441.09617,,,6.96308,,,84.77765,,,1976.95116,,,8382.90033,,,915.95218,,,84737.03784,,
2011-05-05,Thursday,4472.1,,,1100.75203,,,555.28701,,,2467.98819,,,6091.00477,,,9952.64098,,,18451.31263,,,3468.16374,,,76.69802,,,116.0859,,,,excluded,,2362.08674,,,325.13644,,,2168.16792,,,3463.64771,,,6.96308,,,86.02806,,,2003.30387,,,8346.55405,,,916.80983,,,84689.25973,,
2011-05-06,Friday,4533.97,start,0.0,1109.70005,start,-0.005878191730406575,563.58422,start,-0.03215735212818693,2491.73061,start,-0.02605328803235809,6193.35395,start,-0.019068345100606836,10075.91843,start,-0.019303724885518948,18577.69595,start,-0.03604935892440257,3503.37985,start,-0.023682194057620433,77.24431,start,-0.06799470413077073,117.01828,start,-0.02435325767999594,,excluded,,2365.15214,start,-0.034135459256238766,327.7899,start,-0.01534871727645833,2191.4043,start,-0.03861393794281371,3517.95633,start,-0.020024177011213333,7.03966,start,0.022204991040753675,86.32485,start,0.016160541520044522,2008.56661,start,-0.009880058772674808,8572.06315,start,-0.02307794172080148,934.51454,start,-0.027706388919425347,87465.96705,start,-0.037354470541269266
2011-05-07,Saturday,4533.97,,,1109.70005,,,563.58422,,,2491.73061,,,6193.35395,,,10075.91843,,,18577.69595,,,3503.37985,,,77.24431,,,117.01828,,,,excluded,,2365.15214,,,327.7899,,,2191.4043,,,3517.95633,,,7.03966,,,86.32485,,,2008.56661,,,8572.06315,,,934.51454,,,87465.96705,,
2011-05-08,Sunday,4533.97,,,1109.70005,,,563.58422,,,2491.73061,,,6193.35395,,,10075.91843,,,18577.69595,,,3503.37985,,,77.24431,,,117.01828,,,,excluded,,2365.15214,,,327.7899,,,2191.4043,,,3517.95633,,,7.03966,,,86.32485,,,2008.56661,,,8572.06315,,,934.51454,,,87465.96705,,
2011-05-09,Monday,4497.13,,,1112.86942,,,565.85155,,,2428.88552,,,6117.28577,,,9875.4356,,,18138.10725,,,3424.01908,,,76.93468,,,115.97823,,,,excluded,,2307.84558,,,321.64786,,,2182.95393,,,3528.08529,,,6.99661,,,85.54216,,,2018.46962,,,8554.50713,,,936.00067,,,86861.92677,,
2011-05-10,Tuesday,4532.58,,,1131.48152,,,571.81608,,,2487.09787,,,6243.35649,,,10098.61709,,,18637.44465,,,3507.92126,,,78.77338,,,118.89839,,,,excluded,,2405.7418,,,330.2547,,,2232.46388,,,3536.46127,,,7.05656,,,86.16143,,,2018.46962,,,8617.58547,,,953.71657,,,88480.11314,,
2011-05-11,Wednesday,4563.17,,,1124.65452,,,565.59852,,,2481.89846,,,6252.11461,,,10061.99367,,,18581.20683,,,3500.86279,,,78.28212,,,118.86757,,,,excluded,,2381.28813,,,329.45766,,,2223.12435,,,3578.83774,,,7.07354,,,86.72698,,,2043.82699,,,8683.41564,,,936.61637,,,86605.22228,,
2011-05-12,Thursday,4561.78,,,1129.57847,,,560.82359,,,2454.16437,,,6177.65316,,,9968.01308,,,18323.85391,,,3463.14792,,,77.01264,,,117.829,,,,excluded,,2387.79781,,,326.04024,,,2207.12358,,,3482.44558,,,6.98613,,,85.29833,,,2015.48834,,,8545.64599,,,939.31727,,,86978.56578,,
2011-05-13,Friday,4561.09,start,0.005981512890469035,1129.51516,start,0.017856275666564135,561.14101,start,-0.0043351284746757255,2445.19004,start,-0.01867801030064005,6177.61916,start,-0.0025405927268212277,9930.68498,start,-0.014413916806589286,18353.55478,start,-0.012065068273442303,3465.82176,start,-0.010720530347287347,77.39122,start,0.0019018876600749677,117.257,start,0.0020400231485200493,,excluded,,2388.22163,start,0.009753913758799406,324.51147,start,-0.010001619940089718,2206.46533,start,0.006872775598733581,3504.0857,start,-0.003942809034244007,7.01843,start,-0.0030157706480141364,85.98628,start,-0.003922045621857486,2072.90719,start,0.032033082537402044,8780.31581,start,0.024294345055075814,926.38321,start,-0.008701127325424008,85760.86486,start,-0.019494464504408688
2011-05-14,Saturday,4561.09,,,1129.51516,,,561.14101,,,2445.19004,,,6177.61916,,,9930.68498,,,18353.55478,,,3465.82176,,,77.39122,,,117.257,,,,excluded,,2388.22163,,,324.51147,,,2206.46533,,,3504.0857,,,7.01843,,,85.98628,,,2072.90719,,,8780.31581,,,926.38321,,,85760.86486,,
2011-05-15,Sunday,4561.09,,,1129.51516,,,561.14101,,,2445.19004,,,6177.61916,,,9930.68498,,,18353.55478,,,3465.82176,,,77.39122,,,117.257,,,,excluded,,2388.22163,,,324.51147,,,2206.46533,,,3504.0857,,,7.01843,,,85.98628,,,2072.90719,,,8780.31581,,,926.38321,,,85760.86486,,
2011-05-16,Monday,4564.56,,,1109.12618,,,556.48236,,,2421.33362,,,6120.33545,,,9843.68409,,,18200.99857,,,3434.8521,,,77.11036,,,117.95835,,,,excluded,,2377.07395,,,320.12849,,,2189.28602,,,3440.30744,,,6.85096,,,83.93486,,,2002.64549,,,8535.62741,,,913.87357,,,84379.88915,,
2011-05-17,Tuesday,4520.77,,,1110.00564,,,559.00154,,,2399.51345,,,6068.1647,,,9685.66749,,,17925.00995,,,3388.89057,,,77.11036,,,116.10048,,,,excluded,,2342.62823,,,315.52986,,,2172.44005,,,3443.01992,,,6.78537,,,83.42553,,,2005.78395,,,8480.1559,,,918.89667,,,85812.98612,,
2011-05-18,Wednesday,4539.54,,,1116.45172,,,564.37944,,,2414.52005,,,6092.51968,,,9751.91072,,,17987.02097,,,3426.31494,,,76.76612,,,116.58651,,,,excluded,,2354.35657,,,317.45887,,,2182.06984,,,3454.1937,,,6.82503,,,83.69934,,,2012.90279,,,8410.91558,,,928.82777,,,85147.37969,,
2011-05-19,Thursday,4556.22,,,1121.8333,,,566.83565,,,2444.12849,,,6149.41804,,,9860.33628,,,18164.05115,,,3489.29188,,,77.97069,,,118.36547,,,,excluded,,2377.35794,,,320.82016,,,2202.4471,,,3518.13682,,,6.76346,,,83.46921,,,2034.70132,,,8441.86177,,,927.31946,,,84718.37902,,
2011-05-20,Friday,4543.01,start,-0.003963964754039041,1104.84221,start,-0.02184384138766221,563.0613,start,0.0034221166619062627,2389.35343,start,-0.022835284410041127,6120.04682,start,-0.009319502952331658,9629.3373,start,-0.030345105157086633,17710.64905,start,-0.03502894876258945,3429.47621,start,-0.01048684915637439,76.83629,start,-0.007170451635211317,117.53667,start,0.002385102808361086,,excluded,,2355.39919,start,-0.013743464839148917,314.49044,start,-0.030880356863811305,2171.56972,start,-0.015815163522193223,3499.45528,start,-0.0013214345756440713,6.71683,start,-0.0429725736382639,83.02123,start,-0.03448282679515838,2024.54996,start,-0.023328217603413227,8471.2428,start,-0.03520067121594799,912.02466,start,-0.015499579272383318,84458.79822,start,-0.015182526926769666
2011-05-21,Saturday,4543.01,,,1104.84221,,,563.0613,,,2389.35343,,,6120.04682,,,9629.3373,,,17710.64905,,,3429.47621,,,76.83629,,,117.53667,,,,excluded,,2355.39919,,,314.49044,,,2171.56972,,,3499.45528,,,6.71683,,,83.02123,,,2024.54996,,,8471.2428,,,912.02466,,,84458.79822,,
2011-05-22,Sunday,4543.01,,,1104.84221,,,563.0613,,,2389.35343,,,6120.04682,,,9629.3373,,,17710.64905,,,3429.47621,,,76.83629,,,117.53667,,,,excluded,,2355.39919,,,314.49044,,,2171.56972,,,3499.45528,,,6.71683,,,83.02123,,,2024.54996,,,8471.2428,,,912.02466,,,84458.79822,,
2011-05-23,Monday,4477.67,,,1100.17538,,,563.0613,,,2338.95512,,,5997.06165,,,9400.30794,,,17317.13318,,,3352.19635,,,74.79062,,,113.59226,,,,excluded,,2301.21336,,,307.68223,,,2114.06826,,,3394.83416,,,6.64772,,,82.01679,,,1991.27807,,,8364.86984,,,899.46707,,,83423.26482,,
2011-05-24,Tuesday,4485.31,,,1093.85606,,,557.6688,,,2337.41607,,,6003.70689,,,9405.22859,,,17347.51237,,,3357.84777,,,75.37325,,,113.45795,,,,excluded,,2300.16959,,,307.72835,,,2118.44265,,,3378.68029,,,6.60867,,,81.51462,,,1986.71865,,,8346.47163,,,903.63806,,,84725.18669,,
2011-05-25,Wednesday,4498.52,,,1087.49471,,,560.96288,,,2335.28841,,,6013.11318,,,9379.66038,,,17408.2208,,,3343.91725,,,75.40263,,,114.37246,,,,excluded,,2281.26059,,,307.23548,,,2106.86501,,,3315.71515,,,6.55204,,,80.40957,,,1972.93985,,,8201.49159,,,898.57576,,,84041.72319,,
2011-05-26,Thursday,4497.83,,,1088.96568,,,558.32788,,,2311.69389,,,6029.73491,,,9257.43423,,,17175.43114,,,3321.83946,,,75.17943,,,112.76935,,,,excluded,,2256.98798,,,305.87296,,,2084.37793,,,3379.36707,,,6.63487,,,81.60157,,,1970.4476,,,8233.06508,,,907.16001,,,84876.53125,,
2011-05-27,Friday,4513.81,start,-0.006427456686205801,1075.70277,start,-0.026374300091231963,551.76618,start,-0.0200601959324855,2324.51445,start,-0.027136621642449937,6035.87621,start,-0.013753262430106576,9308.18402,start,-0.03335154538620209,17305.76823,start,-0.0228608685574964,3342.91449,start,-0.02524050750012338,75.95709,start,-0.011442509782812412,113.44037,start,-0.03485125110316635,,excluded,,2254.14129,start,-0.04298969806472595,306.31262,start,-0.026003397750341783,2094.65906,start,-0.03541708069128907,3375.28655,start,-0.03548230226276826,6.57262,start,-0.021469949365995594,80.81318,start,-0.026596209186493622,1964.85761,start,-0.02948425634307391,8225.6344,start,-0.028993195661916236,900.64629,start,-0.01247594555173543,85106.02222,start,0.007663192155707683
2011-05-28,Saturday,4513.81,,,1075.70277,,,551.76618,,,2324.51445,,,6035.87621,,,9308.18402,,,17305.76823,,,3342.91449,,,75.95709,,,113.44037,,,,excluded,,2254.14129,,,306.31262,,,2094.65906,,,3375.28655,,,6.57262,,,80.81318,,,1964.85761,,,8225.6344,,,900.64629,,,85106.02222,,
2011-05-29,Sunday,4513.81,,,1075.70277,,,551.76618,,,2324.51445,,,6035.87621,,,9308.18402,,,17305.76823,,,3342.91449,,,75.95709,,,113.44037,,,,excluded,,2254.14129,,,306.31262,,,2094.65906,,,3375.28655,,,6.57262,,,80.81318,,,1964.85761,,,8225.6344,,,900.64629,,,85106.02222,,
2011-05-30,Monday,4504.08,,,1075.70277,,,552.06856,,,2312.50313,,,6023.60873,,,9270.681,,,17211.8874,,,3324.43761,,,76.03872,,,113.03423,,,,excluded,,2243.226,,,305.5163,,,2091.15956,,,3344.24408,,,6.54233,,,80.37586,,,1972.79089,,,8211.3766,,,899.28132,,,84485.35975,,
2011-05-31,Tuesday,4559.7,,,1087.02595,,,555.61858,,,2367.94603,,,6055.04334,,,9504.83557,,,17585.48474,,,3408.36396,,,77.66586,,,114.62932,,,,excluded,,2291.85243,,,310.53626,,,2087.5205,,,3373.30372,,,6.62225,,,81.56214,,,2012.56629,,,8345.89222,,,916.62575,,,86156.3636,,
2011-06-01,Wednesday,4511.73,,,1046.22146,,,532.21929,,,2315.29063,,,5924.0766,,,9299.34456,,,17185.52093,,,3332.1516,,,75.78026,,,113.24526,,,,excluded,,2248.00482,,,303.71834,,,2054.17896,,,3334.74911,,,6.5599,,,81.05118,,,1980.64721,,,8288.54787,,,888.3666,,,83042.74029,,
2011-06-02,Thursday,4511.73,,,1047.61541,,,530.76403,,,2292.34033,,,5837.61713,,,9176.7272,,,17141.20097,,,3290.91895,,,75.78026,,,113.24526,,,,excluded,,2225.45999,,,300.67212,,,2066.70294,,,3253.60725,,,6.47288,,,80.05968,,,1953.86115,,,8252.66651,,,897.17352,,,84693.47695,,
2011-06-03,Friday,4453.33,start,-0.013398880325047016,1024.32429,start,-0.047762710511566386,527.55768,start,-0.04387456295345967,2294.88568,start,-0.012746218893154335,5798.24315,start,-0.03937010166084902,9206.35861,start,-0.010939342172567113,17257.2548,start,-0.0028033098187402856,3294.14815,start,-0.014587971109006777,75.14424,start,-0.010701436824396478,111.12324,start,-0.020425973575368326,,excluded,,2228.44101,start,-0.011401361624496937,300.52005,start,-0.018910647559999178,2026.32101,start,-0.03262490364422364,3235.14656,start,-0.04151943484620578,6.40765,start,-0.025099579771841275,79.45859,start,-0.016761993526303528,1915.99974,start,-0.02486585783689437,8127.75352,start,-0.01189949312602571,883.09655,start,-0.019485718416716116,84267.95998,start,-0.009847273061753483
2011-06-04,Saturday,4453.33,,,1024.32429,,,527.55768,,,2294.88568,,,5798.24315,,,9206.35861,,,17257.2548,,,3294.14815,,,75.14424,,,111.12324,,,,excluded,,2228.44101,,,300.52005,,,2026.32101,,,3235.14656,,,6.40765,,,79.45859,,,1915.99974,,,8127.75352,,,883.09655,,,84267.95998,,
2011-06-05,Sunday,4453.33,,,1024.32429,,,527.55768,,,2294.88568,,,5798.24315,,,9206.35861,,,17257.2548,,,3294.14815,,,75.14424,,,111.12324,,,,excluded,,2228.44101,,,300.52005,,,2026.32101,,,3235.14656,,,6.40765,,,79.45859,,,1915.99974,,,8127.75352,,,883.09655,,,84267.95998,,
2011-06-06,Monday,4426.92,,,1019.21005,,,521.89955,,,2284.29724,,,5809.08368,,,9211.20134,,,17051.02131,,,3283.26557,,,74.56229,,,111.12324,,,,excluded,,2228.59725,,,300.41696,,,2013.924,,,3231.84929,,,6.36082,,,78.80613,,,1915.99974,,,8161.66085,,,872.8606,,,82340.58569,,
2011-06-07,Tuesday,4406.06,,,1020.83839,,,522.35053,,,2307.78909,,,5853.0172,,,9297.31366,,,17228.21134,,,3313.55725,,,74.76864,,,110.92985,,,,excluded,,2237.95202,,,302.12066,,,2034.01872,,,3230.39195,,,6.40929,,,79.34492,,,1918.00114,,,8215.42612,,,884.04446,,,82905.82872,,
2011-06-08,Wednesday,4355.31,,,1011.17021,,,517.26024,,,2267.5898,,,5761.96991,,,9149.72613,,,16843.99286,,,3256.96743,,,72.87117,,,107.62495,,,,excluded,,2209.61515,,,296.77381,,,1972.26002,,,3182.46966,,,6.42609,,,79.39958,,,1887.08442,,,8142.85516,,,873.47084,,,82240.60969,,
