date,weekday,OI1_Index_PX-LAST-CHF,imputed,OI1_Index_start
1999-06-07,Monday,28.74166,,
1999-06-08,Tuesday,28.96846,,
1999-06-09,Wednesday,28.98082,,
1999-06-10,Thursday,29.27676,,
1999-06-11,Friday,29.18193,,start
1999-06-12,Saturday,29.18193,imputed from 665,
1999-06-13,Sunday,29.18193,imputed from 666,
1999-06-14,Monday,29.20676,,
1999-06-15,Tuesday,29.17457,,
1999-06-16,Wednesday,29.17457,imputed from 669,
1999-06-17,Thursday,29.60231,,
1999-06-18,Friday,29.50433,,start
1999-06-19,Saturday,29.50433,imputed from 672,
1999-06-20,Sunday,29.50433,imputed from 673,
1999-06-21,Monday,29.72828,,
1999-06-22,Tuesday,29.50987,,
1999-06-23,Wednesday,29.16462,,
1999-06-24,Thursday,28.86893,,
1999-06-25,Friday,28.35161,,start
1999-06-26,Saturday,28.35161,imputed from 679,
1999-06-27,Sunday,28.35161,imputed from 680,
1999-06-28,Monday,28.51169,,
1999-06-29,Tuesday,28.91948,,
1999-06-30,Wednesday,28.90027,,
1999-07-01,Thursday,29.33943,,
1999-07-02,Friday,29.36683,,start
1999-07-03,Saturday,29.36683,imputed from 686,
1999-07-04,Sunday,29.36683,imputed from 687,
1999-07-05,Monday,29.74137,,
1999-07-06,Tuesday,29.49206,,
1999-07-07,Wednesday,29.50239,,
1999-07-08,Thursday,29.55107,,
1999-07-09,Friday,29.87159,,start
1999-07-10,Saturday,29.87159,imputed from 693,
1999-07-11,Sunday,29.87159,imputed from 694,
1999-07-12,Monday,29.96356,,
1999-07-13,Tuesday,29.40822,,
1999-07-14,Wednesday,30.17317,,
1999-07-15,Thursday,30.60068,,
1999-07-16,Friday,31.07248,,start
1999-07-17,Saturday,31.07248,imputed from 700,
1999-07-18,Sunday,31.07248,imputed from 701,
1999-07-19,Monday,30.75955,,
1999-07-20,Tuesday,30.03541,,
1999-07-21,Wednesday,29.40536,,
1999-07-22,Thursday,29.47678,,
1999-07-23,Friday,29.43869,,start
1999-07-24,Saturday,29.43869,imputed from 707,
1999-07-25,Sunday,29.43869,imputed from 708,
1999-07-26,Monday,28.93398,,
1999-07-27,Tuesday,28.85373,,
1999-07-28,Wednesday,28.87163,,
1999-07-29,Thursday,28.49475,,
1999-07-30,Friday,28.93707,,start
1999-07-31,Saturday,28.93707,imputed from 714,
1999-08-01,Sunday,28.93707,imputed from 715,
1999-08-02,Monday,28.7718,,
1999-08-03,Tuesday,28.61717,,
1999-08-04,Wednesday,28.88234,,
1999-08-05,Thursday,28.75058,,
1999-08-06,Friday,28.83083,,start
1999-08-07,Saturday,28.83083,imputed from 721,
1999-08-08,Sunday,28.83083,imputed from 722,
1999-08-09,Monday,29.14336,,
1999-08-10,Tuesday,29.06511,,
1999-08-11,Wednesday,29.43556,,
1999-08-12,Thursday,29.6934,,
1999-08-13,Friday,29.67828,,start
1999-08-14,Saturday,29.67828,imputed from 728,
1999-08-15,Sunday,29.67828,imputed from 729,
1999-08-16,Monday,29.98757,,
1999-08-17,Tuesday,30.08512,,
1999-08-18,Wednesday,30.30951,,
1999-08-19,Thursday,30.0668,,
1999-08-20,Friday,30.32127,,start
1999-08-21,Saturday,30.32127,imputed from 735,
1999-08-22,Sunday,30.32127,imputed from 736,
1999-08-23,Monday,31.03648,,
1999-08-24,Tuesday,30.79831,,
1999-08-25,Wednesday,30.56175,,
1999-08-26,Thursday,30.40913,,
1999-08-27,Friday,30.453,,start
1999-08-28,Saturday,30.453,imputed from 742,
1999-08-29,Sunday,30.453,imputed from 743,
1999-08-30,Monday,30.59024,,
1999-08-31,Tuesday,30.16651,,
1999-09-01,Wednesday,30.70766,,
1999-09-02,Thursday,29.91943,,
1999-09-03,Friday,30.36089,,start
1999-09-04,Saturday,30.36089,imputed from 749,
1999-09-05,Sunday,30.36089,imputed from 750,
1999-09-06,Monday,30.71038,,
1999-09-07,Tuesday,30.8335,,
1999-09-08,Wednesday,30.89826,,
1999-09-09,Thursday,31.30096,,
1999-09-10,Friday,31.9122,,start
1999-09-11,Saturday,31.9122,imputed from 756,
1999-09-12,Sunday,31.9122,imputed from 757,
1999-09-13,Monday,31.95946,,
1999-09-14,Tuesday,31.911,,
1999-09-15,Wednesday,31.99769,,
1999-09-16,Thursday,31.53752,,
1999-09-17,Friday,31.64963,,start
1999-09-18,Saturday,31.64963,imputed from 763,
1999-09-19,Sunday,31.64963,imputed from 764,
1999-09-20,Monday,32.4078,,
1999-09-21,Tuesday,31.68279,,
1999-09-22,Wednesday,31.52746,,
1999-09-23,Thursday,31.6157,,
1999-09-24,Friday,30.75835,,start
1999-09-25,Saturday,30.75835,imputed from 770,
1999-09-26,Sunday,30.75835,imputed from 771,
1999-09-27,Monday,30.60143,,
1999-09-28,Tuesday,30.19528,,
1999-09-29,Wednesday,29.79046,,
1999-09-30,Thursday,30.26747,,
1999-10-01,Friday,30.31252,,start
1999-10-02,Saturday,30.31252,imputed from 777,
1999-10-03,Sunday,30.31252,imputed from 778,
1999-10-04,Monday,30.36252,,
1999-10-05,Tuesday,30.22504,,
1999-10-06,Wednesday,30.20492,,
1999-10-07,Thursday,29.94232,,
1999-10-08,Friday,29.6897,,start
1999-10-09,Saturday,29.6897,imputed from 784,
1999-10-10,Sunday,29.6897,imputed from 785,
1999-10-11,Monday,29.8579,,
1999-10-12,Tuesday,30.29758,,
1999-10-13,Wednesday,29.68512,,
1999-10-14,Thursday,29.69665,,
1999-10-15,Friday,28.40148,,start
1999-10-16,Saturday,28.40148,imputed from 791,
1999-10-17,Sunday,28.40148,imputed from 792,
1999-10-18,Monday,28.19511,,
1999-10-19,Tuesday,28.95387,,
1999-10-20,Wednesday,29.18227,,
1999-10-21,Thursday,28.43251,,
1999-10-22,Friday,28.85272,,start
1999-10-23,Saturday,28.85272,imputed from 798,
1999-10-24,Sunday,28.85272,imputed from 799,
1999-10-25,Monday,28.68547,,
1999-10-26,Tuesday,29.20396,,
1999-10-27,Wednesday,29.21469,,
1999-10-28,Thursday,29.5041,,
1999-10-29,Friday,29.34378,,start
1999-10-30,Saturday,29.34378,imputed from 805,
1999-10-31,Sunday,29.34378,imputed from 806,
1999-11-01,Monday,29.15512,,
1999-11-02,Tuesday,29.13901,,
1999-11-03,Wednesday,29.5397,,
1999-11-04,Thursday,29.99143,,
1999-11-05,Friday,30.01009,,start
1999-11-06,Saturday,30.01009,imputed from 812,
1999-11-07,Sunday,30.01009,imputed from 813,
1999-11-08,Monday,29.75229,,
1999-11-09,Tuesday,30.03122,,
1999-11-10,Wednesday,30.16457,,
1999-11-11,Thursday,30.14441,,
1999-11-12,Friday,30.46953,,start
1999-11-13,Saturday,30.46953,imputed from 819,
1999-11-14,Sunday,30.46953,imputed from 820,
1999-11-15,Monday,30.5753,,
1999-11-16,Tuesday,30.83544,,
1999-11-17,Wednesday,30.91394,,
1999-11-18,Thursday,31.85603,,
1999-11-19,Friday,31.715,,start
1999-11-20,Saturday,31.715,imputed from 826,
1999-11-21,Sunday,31.715,imputed from 827,
1999-11-22,Monday,31.91035,,
1999-11-23,Tuesday,31.76455,,
1999-11-24,Wednesday,31.42065,,
1999-11-25,Thursday,31.57077,,
1999-11-26,Friday,31.83314,,start
1999-11-27,Saturday,31.83314,imputed from 833,
1999-11-28,Sunday,31.83314,imputed from 834,
1999-11-29,Monday,31.84695,,
1999-11-30,Tuesday,31.8774,,
1999-12-01,Wednesday,32.06088,,
1999-12-02,Thursday,32.6965,,
1999-12-03,Friday,33.14454,,start
1999-12-04,Saturday,33.14454,imputed from 840,
1999-12-05,Sunday,33.14454,imputed from 841,
1999-12-06,Monday,32.99447,,
1999-12-07,Tuesday,33.11534,,
1999-12-08,Wednesday,32.84103,,
1999-12-09,Thursday,32.96297,,
1999-12-10,Friday,32.94443,,start
1999-12-11,Saturday,32.94443,imputed from 847,
1999-12-12,Sunday,32.94443,imputed from 848,
1999-12-13,Monday,33.09037,,
1999-12-14,Tuesday,32.8696,,
1999-12-15,Wednesday,32.656,,
1999-12-16,Thursday,33.35319,,
1999-12-17,Friday,33.92051,,start
1999-12-18,Saturday,33.92051,imputed from 854,
1999-12-19,Sunday,33.92051,imputed from 855,
1999-12-20,Monday,33.60371,,
1999-12-21,Tuesday,33.1838,,
1999-12-22,Wednesday,34.10757,,
1999-12-23,Thursday,34.73269,,
1999-12-24,Friday,34.73269,imputed from 860,start
1999-12-25,Saturday,34.73269,imputed from 861,
1999-12-26,Sunday,34.73269,imputed from 862,
1999-12-27,Monday,35.41668,,
1999-12-28,Tuesday,35.25513,,
1999-12-29,Wednesday,35.00503,,
1999-12-30,Thursday,35.61429,,
1999-12-31,Friday,35.61429,imputed from 867,start
2000-01-01,Saturday,35.61429,imputed from 868,
2000-01-02,Sunday,35.61429,imputed from 869,
2000-01-03,Monday,36.16953,,
2000-01-04,Tuesday,34.64509,,
2000-01-05,Wednesday,33.32177,,
2000-01-06,Thursday,33.5718,,
2000-01-07,Friday,34.22757,,start
2000-01-08,Saturday,34.22757,imputed from 875,
2000-01-09,Sunday,34.22757,imputed from 876,
2000-01-10,Monday,34.92696,,
2000-01-11,Tuesday,34.63728,,
2000-01-12,Wednesday,34.11153,,
2000-01-13,Thursday,34.94958,,
2000-01-14,Friday,35.45501,,start
2000-01-15,Saturday,35.45501,imputed from 882,
2000-01-16,Sunday,35.45501,imputed from 883,
2000-01-17,Monday,35.29585,,
2000-01-18,Tuesday,35.20983,,
2000-01-19,Wednesday,35.39054,,
2000-01-20,Thursday,35.23951,,
2000-01-21,Friday,35.18758,,start
2000-01-22,Saturday,35.18758,imputed from 889,
2000-01-23,Sunday,35.18758,imputed from 890,
2000-01-24,Monday,35.80213,,
2000-01-25,Tuesday,35.14887,,
2000-01-26,Wednesday,35.04952,,
2000-01-27,Thursday,35.22895,,
2000-01-28,Friday,34.728,,start
2000-01-29,Saturday,34.728,imputed from 896,
2000-01-30,Sunday,34.728,imputed from 897,
2000-01-31,Monday,33.932,,
2000-02-01,Tuesday,34.21486,,
2000-02-02,Wednesday,34.58186,,
2000-02-03,Thursday,34.54684,,
2000-02-04,Friday,34.63915,,start
2000-02-05,Saturday,34.63915,imputed from 903,
2000-02-06,Sunday,34.63915,imputed from 904,
2000-02-07,Monday,34.4926,,
2000-02-08,Tuesday,35.00161,,
2000-02-09,Wednesday,34.66388,,
2000-02-10,Thursday,34.86999,,
2000-02-11,Friday,35.28532,,start
2000-02-12,Saturday,35.28532,imputed from 910,
2000-02-13,Sunday,35.28532,imputed from 911,
2000-02-14,Monday,35.11349,,
2000-02-15,Tuesday,34.63544,,
2000-02-16,Wednesday,34.90978,,
2000-02-17,Thursday,34.39717,,
2000-02-18,Friday,34.59992,,start
2000-02-19,Saturday,34.59992,imputed from 917,
2000-02-20,Sunday,34.59992,imputed from 918,
2000-02-21,Monday,34.04838,,
2000-02-22,Tuesday,33.73409,,
2000-02-23,Wednesday,34.84272,,
2000-02-24,Thursday,35.18776,,
2000-02-25,Friday,35.28789,,start
2000-02-26,Saturday,35.28789,imputed from 924,
2000-02-27,Sunday,35.28789,imputed from 925,
2000-02-28,Monday,35.15052,,
2000-02-29,Tuesday,35.13263,,
2000-03-01,Wednesday,36.17285,,
2000-03-02,Thursday,36.12108,,
2000-03-03,Friday,36.63098,,start
2000-03-04,Saturday,36.63098,imputed from 931,
2000-03-05,Sunday,36.63098,imputed from 932,
2000-03-06,Monday,36.7112,,
2000-03-07,Tuesday,37.82425,,
2000-03-08,Wednesday,37.94134,,
2000-03-09,Thursday,37.25892,,
2000-03-10,Friday,37.07782,,start
2000-03-11,Saturday,37.07782,imputed from 938,
2000-03-12,Sunday,37.07782,imputed from 939,
2000-03-13,Monday,35.96657,,
2000-03-14,Tuesday,36.1174,,
2000-03-15,Wednesday,35.88692,,
2000-03-16,Thursday,35.97307,,
2000-03-17,Friday,35.7358,,start
2000-03-18,Saturday,35.7358,imputed from 945,
2000-03-19,Sunday,35.7358,imputed from 946,
2000-03-20,Monday,35.58188,,
2000-03-21,Tuesday,35.1607,,
2000-03-22,Wednesday,35.48009,,
2000-03-23,Thursday,35.49626,,
2000-03-24,Friday,35.25086,,start
2000-03-25,Saturday,35.25086,imputed from 952,
2000-03-26,Sunday,35.25086,imputed from 953,
2000-03-27,Monday,34.83713,,
2000-03-28,Tuesday,35.39677,,
2000-03-29,Wednesday,35.00823,,
2000-03-30,Thursday,34.49741,,
2000-03-31,Friday,34.33971,,start
2000-04-01,Saturday,34.33971,imputed from 959,
2000-04-02,Sunday,34.33971,imputed from 960,
2000-04-03,Monday,35.00827,,
2000-04-04,Tuesday,34.8046,,
2000-04-05,Wednesday,33.26957,,
2000-04-06,Thursday,33.47475,,
2000-04-07,Friday,33.92549,,start
2000-04-08,Saturday,33.92549,imputed from 966,
2000-04-09,Sunday,33.92549,imputed from 967,
2000-04-10,Monday,33.97306,,
2000-04-11,Tuesday,33.59274,,
2000-04-12,Wednesday,33.69741,,
2000-04-13,Thursday,33.30581,,
2000-04-14,Friday,32.69487,,start
2000-04-15,Saturday,32.69487,imputed from 973,
2000-04-16,Sunday,32.69487,imputed from 974,
2000-04-17,Monday,31.17954,,
2000-04-18,Tuesday,31.60701,,
2000-04-19,Wednesday,32.45611,,
2000-04-20,Thursday,32.45611,imputed from 978,
2000-04-21,Friday,32.45611,imputed from 978,start
2000-04-22,Saturday,32.45611,imputed from 980,
2000-04-23,Sunday,32.45611,imputed from 981,
2000-04-24,Monday,32.45611,imputed from 982,
2000-04-25,Tuesday,32.80232,,
2000-04-26,Wednesday,33.15375,,
2000-04-27,Thursday,32.68799,,
2000-04-28,Friday,33.70291,,start
2000-04-29,Saturday,33.70291,imputed from 987,
2000-04-30,Sunday,33.70291,imputed from 988,
2000-05-01,Monday,33.70291,imputed from 989,
2000-05-02,Tuesday,33.88289,,
2000-05-03,Wednesday,33.96995,,
2000-05-04,Thursday,34.11863,,
2000-05-05,Friday,34.08454,,start
2000-05-06,Saturday,34.08454,imputed from 994,
2000-05-07,Sunday,34.08454,imputed from 995,
2000-05-08,Monday,34.12158,,
2000-05-09,Tuesday,34.26748,,
2000-05-10,Wednesday,33.80416,,
2000-05-11,Thursday,33.68664,,
2000-05-12,Friday,34.61507,,start
2000-05-13,Saturday,34.61507,imputed from 1001,
2000-05-14,Sunday,34.61507,imputed from 1002,
2000-05-15,Monday,34.75656,,
2000-05-16,Tuesday,35.1339,,
2000-05-17,Wednesday,35.1339,imputed from 1005,
2000-05-18,Thursday,35.77188,,
2000-05-19,Friday,35.29876,,start
2000-05-20,Saturday,35.29876,imputed from 1008,
2000-05-21,Sunday,35.29876,imputed from 1009,
2000-05-22,Monday,34.72324,,
2000-05-23,Tuesday,34.59943,,
2000-05-24,Wednesday,34.1618,,
2000-05-25,Thursday,34.52942,,
2000-05-26,Friday,34.11892,,start
2000-05-27,Saturday,34.11892,imputed from 1015,
2000-05-28,Sunday,34.11892,imputed from 1016,
2000-05-29,Monday,33.99431,,
2000-05-30,Tuesday,34.33616,,
2000-05-31,Wednesday,34.26715,,
2000-06-01,Thursday,34.26715,imputed from 1020,
2000-06-02,Friday,35.02525,,start
2000-06-03,Saturday,35.02525,imputed from 1022,
2000-06-04,Sunday,35.02525,imputed from 1023,
2000-06-05,Monday,34.87816,,
2000-06-06,Tuesday,34.2414,,
2000-06-07,Wednesday,34.23452,,
2000-06-08,Thursday,34.24661,,
2000-06-09,Friday,34.52481,,start
2000-06-10,Saturday,34.52481,imputed from 1029,
2000-06-11,Sunday,34.52481,imputed from 1030,
2000-06-12,Monday,34.52481,imputed from 1031,
2000-06-13,Tuesday,34.7683,,
2000-06-14,Wednesday,35.22364,,
2000-06-15,Thursday,35.55078,,
2000-06-16,Friday,34.81927,,start
2000-06-17,Saturday,34.81927,imputed from 1036,
2000-06-18,Sunday,34.81927,imputed from 1037,
2000-06-19,Monday,35.47863,,
2000-06-20,Tuesday,35.32044,,
2000-06-21,Wednesday,35.03548,,
2000-06-22,Thursday,35.21968,,
2000-06-23,Friday,35.6151,,start
2000-06-24,Saturday,35.6151,imputed from 1043,
2000-06-25,Sunday,35.6151,imputed from 1044,
2000-06-26,Monday,35.40914,,
2000-06-27,Tuesday,35.66399,,
2000-06-28,Wednesday,36.09049,,
2000-06-29,Thursday,36.11591,,
2000-06-30,Friday,36.35233,,start
2000-07-01,Saturday,36.35233,imputed from 1050,
2000-07-02,Sunday,36.35233,imputed from 1051,
2000-07-03,Monday,36.13718,,
2000-07-04,Tuesday,36.29405,,
2000-07-05,Wednesday,36.0843,,
2000-07-06,Thursday,36.18182,,
2000-07-07,Friday,36.63779,,start
2000-07-08,Saturday,36.63779,imputed from 1057,
2000-07-09,Sunday,36.63779,imputed from 1058,
2000-07-10,Monday,36.50115,,
2000-07-11,Tuesday,36.41606,,
2000-07-12,Wednesday,37.00801,,
2000-07-13,Thursday,37.37509,,
2000-07-14,Friday,36.15533,,start
2000-07-15,Saturday,36.15533,imputed from 1064,
2000-07-16,Sunday,36.15533,imputed from 1065,
2000-07-17,Monday,37.3536,,
2000-07-18,Tuesday,37.10518,,
2000-07-19,Wednesday,37.49542,,
2000-07-20,Thursday,37.44666,,
2000-07-21,Friday,37.72602,,start
2000-07-22,Saturday,37.72602,imputed from 1071,
2000-07-23,Sunday,37.72602,imputed from 1072,
2000-07-24,Monday,37.96399,,
2000-07-25,Tuesday,37.63586,,
2000-07-26,Wednesday,37.65712,,
2000-07-27,Thursday,37.38326,,
2000-07-28,Friday,37.50525,,start
2000-07-29,Saturday,37.50525,imputed from 1078,
2000-07-30,Sunday,37.50525,imputed from 1079,
2000-07-31,Monday,37.21063,,
2000-08-01,Tuesday,37.31842,,
2000-08-02,Wednesday,37.39368,,
2000-08-03,Thursday,37.41927,,
2000-08-04,Friday,38.29,,start
2000-08-05,Saturday,38.29,imputed from 1085,
2000-08-06,Sunday,38.29,imputed from 1086,
2000-08-07,Monday,38.30537,,
2000-08-08,Tuesday,38.35269,,
2000-08-09,Wednesday,38.81808,,
2000-08-10,Thursday,38.69765,,
2000-08-11,Friday,39.33815,,start
2000-08-12,Saturday,39.33815,imputed from 1092,
2000-08-13,Sunday,39.33815,imputed from 1093,
2000-08-14,Monday,40.27585,,
2000-08-15,Tuesday,40.41117,,
2000-08-16,Wednesday,40.84656,,
2000-08-17,Thursday,41.11654,,
2000-08-18,Friday,41.29402,,start
2000-08-19,Saturday,41.29402,imputed from 1099,
2000-08-20,Sunday,41.29402,imputed from 1100,
2000-08-21,Monday,42.00286,,
2000-08-22,Tuesday,41.40132,,
2000-08-23,Wednesday,41.38441,,
2000-08-24,Thursday,41.75433,,
2000-08-25,Friday,41.7265,,start
2000-08-26,Saturday,41.7265,imputed from 1106,
2000-08-27,Sunday,41.7265,imputed from 1107,
2000-08-28,Monday,41.60744,,
2000-08-29,Tuesday,41.68602,,
2000-08-30,Wednesday,41.34156,,
2000-08-31,Thursday,41.51321,,
2000-09-01,Friday,41.95165,,start
2000-09-02,Saturday,41.95165,imputed from 1113,
2000-09-03,Sunday,41.95165,imputed from 1114,
2000-09-04,Monday,42.10295,,
2000-09-05,Tuesday,41.27695,,
2000-09-06,Wednesday,41.19879,,
2000-09-07,Thursday,41.36433,,
2000-09-08,Friday,41.76793,,start
2000-09-09,Saturday,41.76793,imputed from 1120,
2000-09-10,Sunday,41.76793,imputed from 1121,
2000-09-11,Monday,41.10884,,
2000-09-12,Tuesday,41.65214,,
2000-09-13,Wednesday,41.614,,
2000-09-14,Thursday,42.19852,,
2000-09-15,Friday,42.05056,,start
2000-09-16,Saturday,42.05056,imputed from 1127,
2000-09-17,Sunday,42.05056,imputed from 1128,
2000-09-18,Monday,42.08178,,
2000-09-19,Tuesday,41.76956,,
2000-09-20,Wednesday,41.61998,,
2000-09-21,Thursday,40.64349,,
2000-09-22,Friday,40.2076,,start
2000-09-23,Saturday,40.2076,imputed from 1134,
2000-09-24,Sunday,40.2076,imputed from 1135,
2000-09-25,Monday,40.34834,,
2000-09-26,Tuesday,40.31924,,
2000-09-27,Wednesday,40.58933,,
2000-09-28,Thursday,40.6866,,
2000-09-29,Friday,40.59715,,start
2000-09-30,Saturday,40.59715,imputed from 1141,
2000-10-01,Sunday,40.59715,imputed from 1142,
2000-10-02,Monday,40.98978,,
2000-10-03,Tuesday,41.27504,,
2000-10-04,Wednesday,41.06748,,
2000-10-05,Thursday,40.75187,,
2000-10-06,Friday,40.63408,,start
2000-10-07,Saturday,40.63408,imputed from 1148,
2000-10-08,Sunday,40.63408,imputed from 1149,
2000-10-09,Monday,40.28882,,
2000-10-10,Tuesday,40.15887,,
2000-10-11,Wednesday,39.44474,,
2000-10-12,Thursday,38.79143,,
2000-10-13,Friday,38.54704,,start
2000-10-14,Saturday,38.54704,imputed from 1155,
2000-10-15,Sunday,38.54704,imputed from 1156,
2000-10-16,Monday,38.78909,,
2000-10-17,Tuesday,38.59374,,
2000-10-18,Wednesday,37.2801,,
2000-10-19,Thursday,38.47764,,
2000-10-20,Friday,38.95099,,start
2000-10-21,Saturday,38.95099,imputed from 1162,
2000-10-22,Sunday,38.95099,imputed from 1163,
2000-10-23,Monday,39.47556,,
2000-10-24,Tuesday,40.40413,,
2000-10-25,Wednesday,40.04289,,
2000-10-26,Thursday,40.39628,,
2000-10-27,Friday,40.62784,,start
2000-10-28,Saturday,40.62784,imputed from 1169,
2000-10-29,Sunday,40.62784,imputed from 1170,
2000-10-30,Monday,40.59552,,
2000-10-31,Tuesday,41.62193,,
2000-11-01,Wednesday,41.56479,,
2000-11-02,Thursday,41.88043,,
2000-11-03,Friday,41.89518,,start
2000-11-04,Saturday,41.89518,imputed from 1176,
2000-11-05,Sunday,41.89518,imputed from 1177,
2000-11-06,Monday,42.07137,,
2000-11-07,Tuesday,41.81823,,
2000-11-08,Wednesday,41.85209,,
2000-11-09,Thursday,41.52555,,
2000-11-10,Friday,40.73802,,start
2000-11-11,Saturday,40.73802,imputed from 1183,
2000-11-12,Sunday,40.73802,imputed from 1184,
2000-11-13,Monday,39.55864,,
2000-11-14,Tuesday,39.96867,,
2000-11-15,Wednesday,39.51041,,
2000-11-16,Thursday,39.54333,,
2000-11-17,Friday,39.69553,,start
2000-11-18,Saturday,39.69553,imputed from 1190,
2000-11-19,Sunday,39.69553,imputed from 1191,
2000-11-20,Monday,39.28256,,
2000-11-21,Tuesday,38.6666,,
2000-11-22,Wednesday,37.68642,,
2000-11-23,Thursday,37.88661,,
2000-11-24,Friday,38.45464,,start
2000-11-25,Saturday,38.45464,imputed from 1197,
2000-11-26,Sunday,38.45464,imputed from 1198,
2000-11-27,Monday,39.10873,,
2000-11-28,Tuesday,38.20649,,
2000-11-29,Wednesday,37.99727,,
2000-11-30,Thursday,36.56171,,
2000-12-01,Friday,36.70111,,start
2000-12-02,Saturday,36.70111,imputed from 1204,
2000-12-03,Sunday,36.70111,imputed from 1205,
2000-12-04,Monday,35.3954,,
2000-12-05,Tuesday,35.80459,,
2000-12-06,Wednesday,36.34431,,
2000-12-07,Thursday,35.40186,,
2000-12-08,Friday,35.99122,,start
2000-12-09,Saturday,35.99122,imputed from 1211,
2000-12-10,Sunday,35.99122,imputed from 1212,
2000-12-11,Monday,36.64897,,
2000-12-12,Tuesday,36.38263,,
2000-12-13,Wednesday,37.06957,,
2000-12-14,Thursday,36.41121,,
2000-12-15,Friday,35.5008,,start
2000-12-16,Saturday,35.5008,imputed from 1218,
2000-12-17,Sunday,35.5008,imputed from 1219,
2000-12-18,Monday,35.49366,,
2000-12-19,Tuesday,35.90489,,
2000-12-20,Wednesday,34.77177,,
2000-12-21,Thursday,34.36524,,
2000-12-22,Friday,35.34524,,start
2000-12-23,Saturday,35.34524,imputed from 1225,
2000-12-24,Sunday,35.34524,imputed from 1226,
2000-12-25,Monday,35.34524,imputed from 1227,
2000-12-26,Tuesday,35.34524,imputed from 1228,
2000-12-27,Wednesday,35.88793,,
2000-12-28,Thursday,36.25814,,
2000-12-29,Friday,36.14479,,start
2000-12-30,Saturday,36.14479,imputed from 1232,
2000-12-31,Sunday,36.14479,imputed from 1233,
2001-01-01,Monday,36.14479,imputed from 1234,
2001-01-02,Tuesday,36.5577,,
2001-01-03,Wednesday,34.81824,,
2001-01-04,Thursday,35.81817,,
2001-01-05,Friday,36.10404,,start
2001-01-06,Saturday,36.10404,imputed from 1239,
2001-01-07,Sunday,36.10404,imputed from 1240,
2001-01-08,Monday,36.09353,,
2001-01-09,Tuesday,36.15514,,
2001-01-10,Wednesday,36.35286,,
2001-01-11,Thursday,36.26091,,
2001-01-12,Friday,36.40128,,start
2001-01-13,Saturday,36.40128,imputed from 1246,
2001-01-14,Sunday,36.40128,imputed from 1247,
2001-01-15,Monday,36.37387,,
2001-01-16,Tuesday,35.94194,,
2001-01-17,Wednesday,37.16718,,
2001-01-18,Thursday,36.69957,,
