date,weekday,C 1_Comdty_PX-LAST-CHF,imputed,C 1_Comdty_start
2003-03-29,Saturday,3.11334,imputed from 2051,
2003-03-30,Sunday,3.11334,imputed from 2052,
2003-03-31,Monday,3.20126,,
2003-04-01,Tuesday,3.24163,,
2003-04-02,Wednesday,3.31401,,
2003-04-03,Thursday,3.29642,,
2003-04-04,Friday,3.31517,,start
2003-04-05,Saturday,3.31517,imputed from 2058,
2003-04-06,Sunday,3.31517,imputed from 2059,
2003-04-07,Monday,3.40112,,
2003-04-08,Tuesday,3.37884,,
2003-04-09,Wednesday,3.33912,,
2003-04-10,Thursday,3.30382,,
2003-04-11,Friday,3.3306,,start
2003-04-12,Saturday,3.3306,imputed from 2065,
2003-04-13,Sunday,3.3306,imputed from 2066,
2003-04-14,Monday,3.3227,,
2003-04-15,Tuesday,3.36637,,
2003-04-16,Wednesday,3.29112,,
2003-04-17,Thursday,3.32211,,
2003-04-18,Friday,3.32211,imputed from 2071,start
2003-04-19,Saturday,3.32211,imputed from 2072,
2003-04-20,Sunday,3.32211,imputed from 2073,
2003-04-21,Monday,3.31672,,
2003-04-22,Tuesday,3.27637,,
2003-04-23,Wednesday,3.28854,,
2003-04-24,Thursday,3.22541,,
2003-04-25,Friday,3.19589,,start
2003-04-26,Saturday,3.19589,imputed from 2079,
2003-04-27,Sunday,3.19589,imputed from 2080,
2003-04-28,Monday,3.1759,,
2003-04-29,Tuesday,3.15911,,
2003-04-30,Wednesday,3.13691,,
2003-05-01,Thursday,3.10696,,
2003-05-02,Friday,3.12713,,start
2003-05-03,Saturday,3.12713,imputed from 2086,
2003-05-04,Sunday,3.12713,imputed from 2087,
2003-05-05,Monday,3.18556,,
2003-05-06,Tuesday,3.16968,,
2003-05-07,Wednesday,3.21507,,
2003-05-08,Thursday,3.18693,,
2003-05-09,Friday,3.31002,,start
2003-05-10,Saturday,3.31002,imputed from 2093,
2003-05-11,Sunday,3.31002,imputed from 2094,
2003-05-12,Monday,3.307,,
2003-05-13,Tuesday,3.32316,,
2003-05-14,Wednesday,3.30067,,
2003-05-15,Thursday,3.38153,,
2003-05-16,Friday,3.33195,,start
2003-05-17,Saturday,3.33195,imputed from 2100,
2003-05-18,Sunday,3.33195,imputed from 2101,
2003-05-19,Monday,3.19517,,
2003-05-20,Tuesday,3.189,,
2003-05-21,Wednesday,3.17333,,
2003-05-22,Thursday,3.15949,,
2003-05-23,Friday,3.14754,,start
2003-05-24,Saturday,3.14754,imputed from 2107,
2003-05-25,Sunday,3.14754,imputed from 2108,
2003-05-26,Monday,3.14754,imputed from 2109,
2003-05-27,Tuesday,3.10486,,
2003-05-28,Wednesday,3.12636,,
2003-05-29,Thursday,3.14923,,
2003-05-30,Friday,3.17745,,start
2003-05-31,Saturday,3.17745,imputed from 2114,
2003-06-01,Sunday,3.17745,imputed from 2115,
2003-06-02,Monday,3.13443,,
2003-06-03,Tuesday,3.14472,,
2003-06-04,Wednesday,3.11861,,
2003-06-05,Thursday,3.05697,,
2003-06-06,Friday,3.15293,,start
2003-06-07,Saturday,3.15293,imputed from 2121,
2003-06-08,Sunday,3.15293,imputed from 2122,
2003-06-09,Monday,3.10338,,
2003-06-10,Tuesday,3.14351,,
2003-06-11,Wednesday,3.19054,,
2003-06-12,Thursday,3.23644,,
2003-06-13,Friday,3.14904,,start
2003-06-14,Saturday,3.14904,imputed from 2128,
2003-06-15,Sunday,3.14904,imputed from 2129,
2003-06-16,Monday,3.13588,,
2003-06-17,Tuesday,3.15955,,
2003-06-18,Wednesday,3.23118,,
2003-06-19,Thursday,3.21958,,
2003-06-20,Friday,3.23489,,start
2003-06-21,Saturday,3.23489,imputed from 2135,
2003-06-22,Sunday,3.23489,imputed from 2136,
2003-06-23,Monday,3.17002,,
2003-06-24,Tuesday,3.18394,,
2003-06-25,Wednesday,3.16105,,
2003-06-26,Thursday,3.13921,,
2003-06-27,Friday,3.15669,,start
2003-06-28,Saturday,3.15669,imputed from 2142,
2003-06-29,Sunday,3.15669,imputed from 2143,
2003-06-30,Monday,3.02801,,
2003-07-01,Tuesday,3.02015,,
2003-07-02,Wednesday,3.00762,,
2003-07-03,Thursday,2.99704,,
2003-07-04,Friday,2.99704,imputed from 2148,start
2003-07-05,Saturday,2.99704,imputed from 2149,
2003-07-06,Sunday,2.99704,imputed from 2150,
2003-07-07,Monday,3.00956,,
2003-07-08,Tuesday,3.06031,,
2003-07-09,Wednesday,3.01037,,
2003-07-10,Thursday,2.92615,,
2003-07-11,Friday,2.92622,,start
2003-07-12,Saturday,2.92622,imputed from 2156,
2003-07-13,Sunday,2.92622,imputed from 2157,
2003-07-14,Monday,2.91182,,
2003-07-15,Tuesday,2.8871,,
2003-07-16,Wednesday,2.86125,,
2003-07-17,Thursday,2.83995,,
2003-07-18,Friday,2.80448,,start
2003-07-19,Saturday,2.80448,imputed from 2163,
2003-07-20,Sunday,2.80448,imputed from 2164,
2003-07-21,Monday,2.82304,,
2003-07-22,Tuesday,2.83748,,
2003-07-23,Wednesday,2.76582,,
2003-07-24,Thursday,2.77446,,
2003-07-25,Friday,2.7733,,start
2003-07-26,Saturday,2.7733,imputed from 2170,
2003-07-27,Sunday,2.7733,imputed from 2171,
2003-07-28,Monday,2.82009,,
2003-07-29,Tuesday,2.83038,,
2003-07-30,Wednesday,2.83018,,
2003-07-31,Thursday,2.82447,,
2003-08-01,Friday,2.82565,,start
2003-08-02,Saturday,2.82565,imputed from 2177,
2003-08-03,Sunday,2.82565,imputed from 2178,
2003-08-04,Monday,2.82364,,
2003-08-05,Tuesday,2.83118,,
2003-08-06,Wednesday,2.84891,,
2003-08-07,Thursday,2.86559,,
2003-08-08,Friday,2.89425,,start
2003-08-09,Saturday,2.89425,imputed from 2184,
2003-08-10,Sunday,2.89425,imputed from 2185,
2003-08-11,Monday,2.83977,,
2003-08-12,Tuesday,3.00135,,
2003-08-13,Wednesday,3.00586,,
2003-08-14,Thursday,3.02368,,
2003-08-15,Friday,3.02315,,start
2003-08-16,Saturday,3.02315,imputed from 2191,
2003-08-17,Sunday,3.02315,imputed from 2192,
2003-08-18,Monday,3.17962,,
2003-08-19,Tuesday,3.10438,,
2003-08-20,Wednesday,3.15024,,
2003-08-21,Thursday,3.16702,,
2003-08-22,Friday,3.21509,,start
2003-08-23,Saturday,3.21509,imputed from 2198,
2003-08-24,Sunday,3.21509,imputed from 2199,
2003-08-25,Monday,3.22081,,
2003-08-26,Tuesday,3.20604,,
2003-08-27,Wednesday,3.23279,,
2003-08-28,Thursday,3.37402,,
2003-08-29,Friday,3.39369,,start
2003-08-30,Saturday,3.39369,imputed from 2205,
2003-08-31,Sunday,3.39369,imputed from 2206,
2003-09-01,Monday,3.39369,imputed from 2207,
2003-09-02,Tuesday,3.39024,,
2003-09-03,Wednesday,3.45003,,
2003-09-04,Thursday,3.48369,,
2003-09-05,Friday,3.36944,,start
2003-09-06,Saturday,3.36944,imputed from 2212,
2003-09-07,Sunday,3.36944,imputed from 2213,
2003-09-08,Monday,3.32602,,
2003-09-09,Tuesday,3.34534,,
2003-09-10,Wednesday,3.3617,,
2003-09-11,Thursday,3.23101,,
2003-09-12,Friday,3.13409,,start
2003-09-13,Saturday,3.13409,imputed from 2219,
2003-09-14,Sunday,3.13409,imputed from 2220,
2003-09-15,Monday,3.12761,,
2003-09-16,Tuesday,3.12201,,
2003-09-17,Wednesday,3.09267,,
2003-09-18,Thursday,3.09603,,
2003-09-19,Friday,3.08784,,start
2003-09-20,Saturday,3.08784,imputed from 2226,
2003-09-21,Sunday,3.08784,imputed from 2227,
2003-09-22,Monday,3.07895,,
2003-09-23,Tuesday,3.02756,,
2003-09-24,Wednesday,3.03791,,
2003-09-25,Thursday,3.04329,,
2003-09-26,Friday,3.03922,,start
2003-09-27,Saturday,3.03922,imputed from 2233,
2003-09-28,Sunday,3.03922,imputed from 2234,
2003-09-29,Monday,3.00783,,
2003-09-30,Tuesday,2.90444,,
2003-10-01,Wednesday,2.89673,,
2003-10-02,Thursday,2.90091,,
2003-10-03,Friday,2.98129,,start
2003-10-04,Saturday,2.98129,imputed from 2240,
2003-10-05,Sunday,2.98129,imputed from 2241,
2003-10-06,Monday,2.91984,,
2003-10-07,Tuesday,2.9388,,
2003-10-08,Wednesday,2.91339,,
2003-10-09,Thursday,2.93331,,
2003-10-10,Friday,2.83742,,start
2003-10-11,Saturday,2.83742,imputed from 2247,
2003-10-12,Sunday,2.83742,imputed from 2248,
2003-10-13,Monday,2.8834,,
2003-10-14,Tuesday,2.8748,,
2003-10-15,Wednesday,2.8788,,
2003-10-16,Thursday,2.86197,,
2003-10-17,Friday,2.85917,,start
2003-10-18,Saturday,2.85917,imputed from 2254,
2003-10-19,Sunday,2.85917,imputed from 2255,
2003-10-20,Monday,2.84694,,
2003-10-21,Tuesday,2.86796,,
2003-10-22,Wednesday,2.89695,,
2003-10-23,Thursday,3.08837,,
2003-10-24,Friday,3.06722,,start
2003-10-25,Saturday,3.06722,imputed from 2261,
2003-10-26,Sunday,3.06722,imputed from 2262,
2003-10-27,Monday,3.09613,,
2003-10-28,Tuesday,3.19701,,
2003-10-29,Wednesday,3.30123,,
2003-10-30,Thursday,3.30077,,
2003-10-31,Friday,3.31043,,start
2003-11-01,Saturday,3.31043,imputed from 2268,
2003-11-02,Sunday,3.31043,imputed from 2269,
2003-11-03,Monday,3.26592,,
2003-11-04,Tuesday,3.15674,,
2003-11-05,Wednesday,3.23969,,
2003-11-06,Thursday,3.21813,,
2003-11-07,Friday,3.20387,,start
2003-11-08,Saturday,3.20387,imputed from 2275,
2003-11-09,Sunday,3.20387,imputed from 2276,
2003-11-10,Monday,3.18449,,
2003-11-11,Tuesday,3.16595,,
2003-11-12,Wednesday,3.23545,,
2003-11-13,Thursday,3.23568,,
2003-11-14,Friday,3.20587,,start
2003-11-15,Saturday,3.20587,imputed from 2282,
2003-11-16,Sunday,3.20587,imputed from 2283,
2003-11-17,Monday,3.15872,,
2003-11-18,Tuesday,3.073,,
2003-11-19,Wednesday,3.01458,,
2003-11-20,Thursday,3.06601,,
2003-11-21,Friday,3.06257,,start
2003-11-22,Saturday,3.06257,imputed from 2289,
2003-11-23,Sunday,3.06257,imputed from 2290,
2003-11-24,Monday,3.09964,,
2003-11-25,Tuesday,3.1523,,
2003-11-26,Wednesday,3.14401,,
2003-11-27,Thursday,3.14401,imputed from 2294,
2003-11-28,Friday,3.21534,,start
2003-11-29,Saturday,3.21534,imputed from 2296,
2003-11-30,Sunday,3.21534,imputed from 2297,
2003-12-01,Monday,3.23701,,
2003-12-02,Tuesday,3.19274,,
2003-12-03,Wednesday,3.25403,,
2003-12-04,Thursday,3.20239,,
2003-12-05,Friday,3.17334,,start
2003-12-06,Saturday,3.17334,imputed from 2303,
2003-12-07,Sunday,3.17334,imputed from 2304,
2003-12-08,Monday,3.14092,,
2003-12-09,Tuesday,3.16633,,
2003-12-10,Wednesday,3.16483,,
2003-12-11,Thursday,3.20226,,
2003-12-12,Friday,3.18579,,start
2003-12-13,Saturday,3.18579,imputed from 2310,
2003-12-14,Sunday,3.18579,imputed from 2311,
2003-12-15,Monday,3.19664,,
2003-12-16,Tuesday,3.17394,,
2003-12-17,Wednesday,3.15029,,
2003-12-18,Thursday,3.11875,,
2003-12-19,Friday,3.12884,,start
2003-12-20,Saturday,3.12884,imputed from 2317,
2003-12-21,Sunday,3.12884,imputed from 2318,
2003-12-22,Monday,3.08945,,
2003-12-23,Tuesday,3.07076,,
2003-12-24,Wednesday,2.94027,,
2003-12-25,Thursday,2.94027,imputed from 2322,
2003-12-26,Friday,3.00551,,start
2003-12-27,Saturday,3.00551,imputed from 2324,
2003-12-28,Sunday,3.00551,imputed from 2325,
2003-12-29,Monday,3.03195,,
2003-12-30,Tuesday,3.01767,,
2003-12-31,Wednesday,3.05581,,
2004-01-01,Thursday,3.05581,imputed from 2329,
2004-01-02,Friday,3.13169,,start
2004-01-03,Saturday,3.13169,imputed from 2331,
2004-01-04,Sunday,3.13169,imputed from 2332,
2004-01-05,Monday,3.11595,,
2004-01-06,Tuesday,3.08968,,
2004-01-07,Wednesday,3.09425,,
2004-01-08,Thursday,3.08545,,
2004-01-09,Friday,3.06245,,start
2004-01-10,Saturday,3.06245,imputed from 2338,
2004-01-11,Sunday,3.06245,imputed from 2339,
2004-01-12,Monday,3.24813,,
2004-01-13,Tuesday,3.29423,,
2004-01-14,Wednesday,3.29756,,
2004-01-15,Thursday,3.34325,,
2004-01-16,Friday,3.45557,,start
2004-01-17,Saturday,3.45557,imputed from 2345,
2004-01-18,Sunday,3.45557,imputed from 2346,
2004-01-19,Monday,3.45557,imputed from 2347,
2004-01-20,Tuesday,3.43182,,
2004-01-21,Wednesday,3.43707,,
2004-01-22,Thursday,3.40915,,
2004-01-23,Friday,3.44089,,start
2004-01-24,Saturday,3.44089,imputed from 2352,
2004-01-25,Sunday,3.44089,imputed from 2353,
2004-01-26,Monday,3.51591,,
2004-01-27,Tuesday,3.43075,,
2004-01-28,Wednesday,3.36461,,
2004-01-29,Thursday,3.40632,,
2004-01-30,Friday,3.47771,,start
2004-01-31,Saturday,3.47771,imputed from 2359,
2004-02-01,Sunday,3.47771,imputed from 2360,
2004-02-02,Monday,3.43186,,
2004-02-03,Tuesday,3.41086,,
2004-02-04,Wednesday,3.38002,,
2004-02-05,Thursday,3.42741,,
2004-02-06,Friday,3.43812,,start
2004-02-07,Saturday,3.43812,imputed from 2366,
2004-02-08,Sunday,3.43812,imputed from 2367,
2004-02-09,Monday,3.51447,,
2004-02-10,Tuesday,3.45716,,
2004-02-11,Wednesday,3.50168,,
2004-02-12,Thursday,3.45544,,
2004-02-13,Friday,3.49763,,start
2004-02-14,Saturday,3.49763,imputed from 2373,
2004-02-15,Sunday,3.49763,imputed from 2374,
2004-02-16,Monday,3.49763,imputed from 2375,
2004-02-17,Tuesday,3.48184,,
2004-02-18,Wednesday,3.44512,,
2004-02-19,Thursday,3.53432,,
2004-02-20,Friday,3.59924,,start
2004-02-21,Saturday,3.59924,imputed from 2380,
2004-02-22,Sunday,3.59924,imputed from 2381,
2004-02-23,Monday,3.60298,,
2004-02-24,Tuesday,3.60443,,
2004-02-25,Wednesday,3.67605,,
2004-02-26,Thursday,3.82574,,
2004-02-27,Friday,3.82841,,start
2004-02-28,Saturday,3.82841,imputed from 2387,
2004-02-29,Sunday,3.82841,imputed from 2388,
2004-03-01,Monday,3.84069,,
2004-03-02,Tuesday,3.83824,,
2004-03-03,Wednesday,3.87164,,
2004-03-04,Thursday,3.84407,,
2004-03-05,Friday,3.78667,,start
2004-03-06,Saturday,3.78667,imputed from 2394,
2004-03-07,Sunday,3.78667,imputed from 2395,
2004-03-08,Monday,3.74107,,
2004-03-09,Tuesday,3.83056,,
2004-03-10,Wednesday,3.84235,,
2004-03-11,Thursday,3.82481,,
2004-03-12,Friday,3.87046,,start
2004-03-13,Saturday,3.87046,imputed from 2401,
2004-03-14,Sunday,3.87046,imputed from 2402,
2004-03-15,Monday,3.92432,,
2004-03-16,Tuesday,3.90018,,
2004-03-17,Wednesday,3.94375,,
2004-03-18,Thursday,3.92246,,
2004-03-19,Friday,3.95772,,start
2004-03-20,Saturday,3.95772,imputed from 2408,
2004-03-21,Sunday,3.95772,imputed from 2409,
2004-03-22,Monday,4.00227,,
2004-03-23,Tuesday,3.97024,,
2004-03-24,Wednesday,3.93313,,
2004-03-25,Thursday,3.90707,,
2004-03-26,Friday,3.92506,,start
2004-03-27,Saturday,3.92506,imputed from 2415,
2004-03-28,Sunday,3.92506,imputed from 2416,
2004-03-29,Monday,3.92383,,
2004-03-30,Tuesday,3.99305,,
2004-03-31,Wednesday,4.056,,
2004-04-01,Thursday,4.11292,,
2004-04-02,Friday,4.2737,,start
2004-04-03,Saturday,4.2737,imputed from 2422,
2004-04-04,Sunday,4.2737,imputed from 2423,
2004-04-05,Monday,4.29965,,
2004-04-06,Tuesday,4.21638,,
2004-04-07,Wednesday,4.2075,,
2004-04-08,Thursday,4.24428,,
2004-04-09,Friday,4.24428,imputed from 2428,start
2004-04-10,Saturday,4.24428,imputed from 2429,
2004-04-11,Sunday,4.24428,imputed from 2430,
2004-04-12,Monday,4.13705,,
2004-04-13,Tuesday,4.05961,,
2004-04-14,Wednesday,4.11577,,
2004-04-15,Thursday,3.99443,,
2004-04-16,Friday,4.07215,,start
2004-04-17,Saturday,4.07215,imputed from 2436,
2004-04-18,Sunday,4.07215,imputed from 2437,
2004-04-19,Monday,4.01761,,
2004-04-20,Tuesday,4.04066,,
2004-04-21,Wednesday,3.98362,,
2004-04-22,Thursday,3.99091,,
2004-04-23,Friday,3.99861,,start
2004-04-24,Saturday,3.99861,imputed from 2443,
2004-04-25,Sunday,3.99861,imputed from 2444,
2004-04-26,Monday,3.94728,,
2004-04-27,Tuesday,4.01963,,
2004-04-28,Wednesday,4.03191,,
2004-04-29,Thursday,4.143,,
2004-04-30,Friday,4.15524,,start
2004-05-01,Saturday,4.15524,imputed from 2450,
2004-05-02,Sunday,4.15524,imputed from 2451,
2004-05-03,Monday,4.21816,,
2004-05-04,Tuesday,4.15825,,
2004-05-05,Wednesday,4.07553,,
2004-05-06,Thursday,3.98051,,
2004-05-07,Friday,4.04642,,start
2004-05-08,Saturday,4.04642,imputed from 2457,
2004-05-09,Sunday,4.04642,imputed from 2458,
2004-05-10,Monday,3.88378,,
2004-05-11,Tuesday,3.89564,,
2004-05-12,Wednesday,3.84013,,
2004-05-13,Thursday,3.84917,,
2004-05-14,Friday,3.78902,,start
2004-05-15,Saturday,3.78902,imputed from 2464,
2004-05-16,Sunday,3.78902,imputed from 2465,
2004-05-17,Monday,3.76946,,
2004-05-18,Tuesday,3.74607,,
2004-05-19,Wednesday,3.81125,,
2004-05-20,Thursday,3.7709,,
2004-05-21,Friday,3.71142,,start
2004-05-22,Saturday,3.71142,imputed from 2471,
2004-05-23,Sunday,3.71142,imputed from 2472,
2004-05-24,Monday,3.7811,,
2004-05-25,Tuesday,3.85428,,
2004-05-26,Wednesday,3.82644,,
2004-05-27,Thursday,3.72571,,
2004-05-28,Friday,3.80608,,start
2004-05-29,Saturday,3.80608,imputed from 2478,
2004-05-30,Sunday,3.80608,imputed from 2479,
2004-05-31,Monday,3.80608,imputed from 2480,
2004-06-01,Tuesday,4.03834,,
2004-06-02,Wednesday,4.02123,,
2004-06-03,Thursday,3.8937,,
2004-06-04,Friday,3.82292,,start
2004-06-05,Saturday,3.82292,imputed from 2485,
2004-06-06,Sunday,3.82292,imputed from 2486,
2004-06-07,Monday,3.70899,,
2004-06-08,Tuesday,3.67835,,
2004-06-09,Wednesday,3.72827,,
2004-06-10,Thursday,3.55702,,
2004-06-11,Friday,3.59845,,start
2004-06-12,Saturday,3.59845,imputed from 2492,
2004-06-13,Sunday,3.59845,imputed from 2493,
2004-06-14,Monday,3.62359,,
2004-06-15,Tuesday,3.50116,,
2004-06-16,Wednesday,3.56717,,
2004-06-17,Thursday,3.47826,,
2004-06-18,Friday,3.41368,,start
2004-06-19,Saturday,3.41368,imputed from 2499,
2004-06-20,Sunday,3.41368,imputed from 2500,
2004-06-21,Monday,3.42466,,
2004-06-22,Tuesday,3.34875,,
2004-06-23,Wednesday,3.43921,,
2004-06-24,Thursday,3.39404,,
2004-06-25,Friday,3.4581,,start
2004-06-26,Saturday,3.4581,imputed from 2506,
2004-06-27,Sunday,3.4581,imputed from 2507,
2004-06-28,Monday,3.39442,,
2004-06-29,Tuesday,3.44059,,
2004-06-30,Wednesday,3.29044,,
2004-07-01,Thursday,3.28645,,
2004-07-02,Friday,3.19215,,start
2004-07-03,Saturday,3.19215,imputed from 2513,
2004-07-04,Sunday,3.19215,imputed from 2514,
2004-07-05,Monday,3.19215,imputed from 2515,
2004-07-06,Tuesday,3.13309,,
2004-07-07,Wednesday,3.11478,,
2004-07-08,Thursday,3.04413,,
2004-07-09,Friday,3.01656,,start
2004-07-10,Saturday,3.01656,imputed from 2520,
2004-07-11,Sunday,3.01656,imputed from 2521,
2004-07-12,Monday,3.03602,,
2004-07-13,Tuesday,3.02609,,
2004-07-14,Wednesday,3.02702,,
2004-07-15,Thursday,3.00215,,
2004-07-16,Friday,2.92823,,start
2004-07-17,Saturday,2.92823,imputed from 2527,
2004-07-18,Sunday,2.92823,imputed from 2528,
2004-07-19,Monday,2.91083,,
2004-07-20,Tuesday,2.89739,,
2004-07-21,Wednesday,2.83899,,
2004-07-22,Thursday,2.73339,,
2004-07-23,Friday,2.8244,,start
2004-07-24,Saturday,2.8244,imputed from 2534,
2004-07-25,Sunday,2.8244,imputed from 2535,
2004-07-26,Monday,2.81898,,
2004-07-27,Tuesday,2.83147,,
2004-07-28,Wednesday,2.78653,,
2004-07-29,Thursday,2.79505,,
2004-07-30,Friday,2.78645,,start
2004-07-31,Saturday,2.78645,imputed from 2541,
2004-08-01,Sunday,2.78645,imputed from 2542,
2004-08-02,Monday,2.7888,,
2004-08-03,Tuesday,2.80223,,
2004-08-04,Wednesday,2.82249,,
2004-08-05,Thursday,2.8569,,
2004-08-06,Friday,2.82346,,start
2004-08-07,Saturday,2.82346,imputed from 2548,
2004-08-08,Sunday,2.82346,imputed from 2549,
2004-08-09,Monday,2.84862,,
2004-08-10,Tuesday,2.81456,,
2004-08-11,Wednesday,2.7841,,
2004-08-12,Thursday,2.7407,,
2004-08-13,Friday,2.69879,,start
2004-08-14,Saturday,2.69879,imputed from 2555,
2004-08-15,Sunday,2.69879,imputed from 2556,
2004-08-16,Monday,2.76279,,
2004-08-17,Tuesday,2.84551,,
2004-08-18,Wednesday,2.80996,,
2004-08-19,Thursday,2.85095,,
2004-08-20,Friday,2.89502,,start
2004-08-21,Saturday,2.89502,imputed from 2562,
2004-08-22,Sunday,2.89502,imputed from 2563,
2004-08-23,Monday,2.96537,,
2004-08-24,Tuesday,2.95956,,
2004-08-25,Wednesday,2.90404,,
2004-08-26,Thursday,2.86991,,
2004-08-27,Friday,2.82845,,start
2004-08-28,Saturday,2.82845,imputed from 2569,
2004-08-29,Sunday,2.82845,imputed from 2570,
2004-08-30,Monday,3.00461,,
2004-08-31,Tuesday,3.00801,,
2004-09-01,Wednesday,3.05938,,
2004-09-02,Thursday,2.98336,,
2004-09-03,Friday,2.93139,,start
2004-09-04,Saturday,2.93139,imputed from 2576,
2004-09-05,Sunday,2.93139,imputed from 2577,
2004-09-06,Monday,2.93139,imputed from 2578,
2004-09-07,Tuesday,2.87655,,
2004-09-08,Wednesday,2.86068,,
2004-09-09,Thursday,2.86205,,
2004-09-10,Friday,2.79035,,start
2004-09-11,Saturday,2.79035,imputed from 2583,
2004-09-12,Sunday,2.79035,imputed from 2584,
2004-09-13,Monday,2.77301,,
2004-09-14,Tuesday,2.742,,
2004-09-15,Wednesday,2.7767,,
2004-09-16,Thursday,2.74335,,
2004-09-17,Friday,2.73561,,start
2004-09-18,Saturday,2.73561,imputed from 2590,
2004-09-19,Sunday,2.73561,imputed from 2591,
2004-09-20,Monday,2.71001,,
2004-09-21,Tuesday,2.67767,,
2004-09-22,Wednesday,2.65336,,
2004-09-23,Thursday,2.60913,,
2004-09-24,Friday,2.59374,,start
2004-09-25,Saturday,2.59374,imputed from 2597,
2004-09-26,Sunday,2.59374,imputed from 2598,
2004-09-27,Monday,2.61682,,
2004-09-28,Tuesday,2.62668,,
2004-09-29,Wednesday,2.61239,,
2004-09-30,Thursday,2.56053,,
2004-10-01,Friday,2.57459,,start
2004-10-02,Saturday,2.57459,imputed from 2604,
2004-10-03,Sunday,2.57459,imputed from 2605,
2004-10-04,Monday,2.56682,,
2004-10-05,Tuesday,2.58038,,
2004-10-06,Wednesday,2.62233,,
2004-10-07,Thursday,2.6026,,
2004-10-08,Friday,2.55461,,start
2004-10-09,Saturday,2.55461,imputed from 2611,
2004-10-10,Sunday,2.55461,imputed from 2612,
2004-10-11,Monday,2.56286,,
2004-10-12,Tuesday,2.54624,,
2004-10-13,Wednesday,2.58574,,
2004-10-14,Thursday,2.54496,,
2004-10-15,Friday,2.55233,,start
2004-10-16,Saturday,2.55233,imputed from 2618,
2004-10-17,Sunday,2.55233,imputed from 2619,
2004-10-18,Monday,2.51287,,
2004-10-19,Tuesday,2.5461,,
2004-10-20,Wednesday,2.51423,,
2004-10-21,Thursday,2.48572,,
2004-10-22,Friday,2.4551,,start
2004-10-23,Saturday,2.4551,imputed from 2625,
2004-10-24,Sunday,2.4551,imputed from 2626,
2004-10-25,Monday,2.455,,
2004-10-26,Tuesday,2.48782,,
2004-10-27,Wednesday,2.48758,,
2004-10-28,Thursday,2.47211,,
2004-10-29,Friday,2.42433,,start
2004-10-30,Saturday,2.42433,imputed from 2632,
2004-10-31,Sunday,2.42433,imputed from 2633,
2004-11-01,Monday,2.405,,
2004-11-02,Tuesday,2.41418,,
2004-11-03,Wednesday,2.38462,,
2004-11-04,Thursday,2.34492,,
2004-11-05,Friday,2.35749,,start
2004-11-06,Saturday,2.35749,imputed from 2639,
2004-11-07,Sunday,2.35749,imputed from 2640,
2004-11-08,Monday,2.33957,,
2004-11-09,Tuesday,2.34175,,
2004-11-10,Wednesday,2.3453,,
2004-11-11,Thursday,2.32163,,
2004-11-12,Friday,2.3452,,start
2004-11-13,Saturday,2.3452,imputed from 2646,
2004-11-14,Sunday,2.3452,imputed from 2647,
2004-11-15,Monday,2.39132,,
2004-11-16,Tuesday,2.38586,,
2004-11-17,Wednesday,2.39658,,
2004-11-18,Thursday,2.38986,,
2004-11-19,Friday,2.3119,,start
2004-11-20,Saturday,2.3119,imputed from 2653,
2004-11-21,Sunday,2.3119,imputed from 2654,
2004-11-22,Monday,2.29633,,
2004-11-23,Tuesday,2.29066,,
2004-11-24,Wednesday,2.26819,,
2004-11-25,Thursday,2.26819,imputed from 2658,
2004-11-26,Friday,2.24422,,start
2004-11-27,Saturday,2.24422,imputed from 2660,
2004-11-28,Sunday,2.24422,imputed from 2661,
2004-11-29,Monday,2.33292,,
2004-11-30,Tuesday,2.32194,,
2004-12-01,Wednesday,2.32396,,
2004-12-02,Thursday,2.34845,,
2004-12-03,Friday,2.35581,,start
2004-12-04,Saturday,2.35581,imputed from 2667,
2004-12-05,Sunday,2.35581,imputed from 2668,
2004-12-06,Monday,2.37466,,
2004-12-07,Tuesday,2.31725,,
2004-12-08,Wednesday,2.35028,,
2004-12-09,Thursday,2.34506,,
2004-12-10,Friday,2.33692,,start
2004-12-11,Saturday,2.33692,imputed from 2674,
2004-12-12,Sunday,2.33692,imputed from 2675,
2004-12-13,Monday,2.36322,,
2004-12-14,Tuesday,2.38157,,
2004-12-15,Wednesday,2.33946,,
2004-12-16,Thursday,2.35673,,
2004-12-17,Friday,2.36729,,start
2004-12-18,Saturday,2.36729,imputed from 2681,
2004-12-19,Sunday,2.36729,imputed from 2682,
