date,weekday,S 1_Comdty_PX-LAST-CHF,imputed,S 1_Comdty_start
1999-06-08,Tuesday,7.15366,,
1999-06-09,Wednesday,7.18236,,
1999-06-10,Thursday,7.15272,,
1999-06-11,Friday,7.11582,,start
1999-06-12,Saturday,7.11582,imputed from 665,
1999-06-13,Sunday,7.11582,imputed from 666,
1999-06-14,Monday,7.21678,,
1999-06-15,Tuesday,7.10255,,
1999-06-16,Wednesday,7.19046,,
1999-06-17,Thursday,7.14548,,
1999-06-18,Friday,7.3159,,start
1999-06-19,Saturday,7.3159,imputed from 672,
1999-06-20,Sunday,7.3159,imputed from 673,
1999-06-21,Monday,7.27902,,
1999-06-22,Tuesday,7.22908,,
1999-06-23,Wednesday,7.20702,,
1999-06-24,Thursday,6.96013,,
1999-06-25,Friday,6.894,,start
1999-06-26,Saturday,6.894,imputed from 679,
1999-06-27,Sunday,6.894,imputed from 680,
1999-06-28,Monday,6.87034,,
1999-06-29,Tuesday,6.93804,,
1999-06-30,Wednesday,7.00618,,
1999-07-01,Thursday,6.95348,,
1999-07-02,Friday,6.7816,,start
1999-07-03,Saturday,6.7816,imputed from 686,
1999-07-04,Sunday,6.7816,imputed from 687,
1999-07-05,Monday,6.7816,imputed from 688,
1999-07-06,Tuesday,6.49807,,
1999-07-07,Wednesday,6.52395,,
1999-07-08,Thursday,6.44438,,
1999-07-09,Friday,6.49806,,start
1999-07-10,Saturday,6.49806,imputed from 693,
1999-07-11,Sunday,6.49806,imputed from 694,
1999-07-12,Monday,6.66291,,
1999-07-13,Tuesday,6.67283,,
1999-07-14,Wednesday,6.65815,,
1999-07-15,Thursday,6.74116,,
1999-07-16,Friday,6.57873,,start
1999-07-17,Saturday,6.57873,imputed from 700,
1999-07-18,Sunday,6.57873,imputed from 701,
1999-07-19,Monday,6.59864,,
1999-07-20,Tuesday,6.64639,,
1999-07-21,Wednesday,6.88292,,
1999-07-22,Thursday,6.84073,,
1999-07-23,Friday,7.21122,,start
1999-07-24,Saturday,7.21122,imputed from 707,
1999-07-25,Sunday,7.21122,imputed from 708,
1999-07-26,Monday,6.8303,,
1999-07-27,Tuesday,6.46999,,
1999-07-28,Wednesday,6.38675,,
1999-07-29,Thursday,6.39726,,
1999-07-30,Friday,6.43267,,start
1999-07-31,Saturday,6.43267,imputed from 714,
1999-08-01,Sunday,6.43267,imputed from 715,
1999-08-02,Monday,6.90163,,
1999-08-03,Tuesday,7.07556,,
1999-08-04,Wednesday,7.24376,,
1999-08-05,Thursday,7.01727,,
1999-08-06,Friday,7.11302,,start
1999-08-07,Saturday,7.11302,imputed from 721,
1999-08-08,Sunday,7.11302,imputed from 722,
1999-08-09,Monday,7.20216,,
1999-08-10,Tuesday,7.25031,,
1999-08-11,Wednesday,7.19855,,
1999-08-12,Thursday,6.7571,,
1999-08-13,Friday,6.78857,,start
1999-08-14,Saturday,6.78857,imputed from 728,
1999-08-15,Sunday,6.78857,imputed from 729,
1999-08-16,Monday,6.92191,,
1999-08-17,Tuesday,7.08584,,
1999-08-18,Wednesday,7.04779,,
1999-08-19,Thursday,7.10736,,
1999-08-20,Friday,6.99988,,start
1999-08-21,Saturday,6.99988,imputed from 735,
1999-08-22,Sunday,6.99988,imputed from 736,
1999-08-23,Monday,7.09236,,
1999-08-24,Tuesday,7.02691,,
1999-08-25,Wednesday,7.20768,,
1999-08-26,Thursday,7.07756,,
1999-08-27,Friday,7.14641,,start
1999-08-28,Saturday,7.14641,imputed from 742,
1999-08-29,Sunday,7.14641,imputed from 743,
1999-08-30,Monday,7.21088,,
1999-08-31,Tuesday,7.29668,,
1999-09-01,Wednesday,7.39577,,
1999-09-02,Thursday,7.39682,,
1999-09-03,Friday,7.50564,,start
1999-09-04,Saturday,7.50564,imputed from 749,
1999-09-05,Sunday,7.50564,imputed from 750,
1999-09-06,Monday,7.50564,imputed from 751,
1999-09-07,Tuesday,7.86892,,
1999-09-08,Wednesday,7.68626,,
1999-09-09,Thursday,7.70056,,
1999-09-10,Friday,7.96112,,start
1999-09-11,Saturday,7.96112,imputed from 756,
1999-09-12,Sunday,7.96112,imputed from 757,
1999-09-13,Monday,7.8701,,
1999-09-14,Tuesday,7.77813,,
1999-09-15,Wednesday,7.54918,,
1999-09-16,Thursday,7.59319,,
1999-09-17,Friday,7.52164,,start
1999-09-18,Saturday,7.52164,imputed from 763,
1999-09-19,Sunday,7.52164,imputed from 764,
1999-09-20,Monday,7.53146,,
1999-09-21,Tuesday,7.42583,,
1999-09-22,Wednesday,7.4612,,
1999-09-23,Thursday,7.36646,,
1999-09-24,Friday,7.3656,,start
1999-09-25,Saturday,7.3656,imputed from 770,
1999-09-26,Sunday,7.3656,imputed from 771,
1999-09-27,Monday,7.43122,,
1999-09-28,Tuesday,7.45719,,
1999-09-29,Wednesday,7.39641,,
1999-09-30,Thursday,7.36384,,
1999-10-01,Friday,7.13275,,start
1999-10-02,Saturday,7.13275,imputed from 777,
1999-10-03,Sunday,7.13275,imputed from 778,
1999-10-04,Monday,7.18109,,
1999-10-05,Tuesday,7.20401,,
1999-10-06,Wednesday,7.28493,,
1999-10-07,Thursday,7.27808,,
1999-10-08,Friday,7.39413,,start
1999-10-09,Saturday,7.39413,imputed from 784,
1999-10-10,Sunday,7.39413,imputed from 785,
1999-10-11,Monday,7.417,,
1999-10-12,Tuesday,7.49899,,
1999-10-13,Wednesday,7.37631,,
1999-10-14,Thursday,7.32955,,
1999-10-15,Friday,7.19648,,start
1999-10-16,Saturday,7.19648,imputed from 791,
1999-10-17,Sunday,7.19648,imputed from 792,
1999-10-18,Monday,7.24334,,
1999-10-19,Tuesday,7.26441,,
1999-10-20,Wednesday,7.22533,,
1999-10-21,Thursday,7.06672,,
1999-10-22,Friday,7.0903,,start
1999-10-23,Saturday,7.0903,imputed from 798,
1999-10-24,Sunday,7.0903,imputed from 799,
1999-10-25,Monday,7.16354,,
1999-10-26,Tuesday,7.08041,,
1999-10-27,Wednesday,7.12275,,
1999-10-28,Thursday,7.28711,,
1999-10-29,Friday,7.36242,,start
1999-10-30,Saturday,7.36242,imputed from 805,
1999-10-31,Sunday,7.36242,imputed from 806,
1999-11-01,Monday,7.2962,,
1999-11-02,Tuesday,7.36971,,
1999-11-03,Wednesday,7.39289,,
1999-11-04,Thursday,7.39289,imputed from 810,
1999-11-05,Friday,7.48647,,start
1999-11-06,Saturday,7.48647,imputed from 812,
1999-11-07,Sunday,7.48647,imputed from 813,
1999-11-08,Monday,7.50002,,
1999-11-09,Tuesday,7.41588,,
1999-11-10,Wednesday,7.1792,,
1999-11-11,Thursday,7.2182,,
1999-11-12,Friday,7.20317,,start
1999-11-13,Saturday,7.20317,imputed from 819,
1999-11-14,Sunday,7.20317,imputed from 820,
1999-11-15,Monday,7.30153,,
1999-11-16,Tuesday,7.30922,,
1999-11-17,Wednesday,7.17885,,
1999-11-18,Thursday,7.15003,,
1999-11-19,Friday,7.22129,,start
1999-11-20,Saturday,7.22129,imputed from 826,
1999-11-21,Sunday,7.22129,imputed from 827,
1999-11-22,Monday,7.26476,,
1999-11-23,Tuesday,7.30125,,
1999-11-24,Wednesday,7.31745,,
1999-11-25,Thursday,7.31745,imputed from 831,
1999-11-26,Friday,7.3087,,start
1999-11-27,Saturday,7.3087,imputed from 833,
1999-11-28,Sunday,7.3087,imputed from 834,
1999-11-29,Monday,7.42484,,
1999-11-30,Tuesday,7.58,,
1999-12-01,Wednesday,7.57506,,
1999-12-02,Thursday,7.53327,,
1999-12-03,Friday,7.52787,,start
1999-12-04,Saturday,7.52787,imputed from 840,
1999-12-05,Sunday,7.52787,imputed from 841,
1999-12-06,Monday,7.45151,,
1999-12-07,Tuesday,7.51447,,
1999-12-08,Wednesday,7.35801,,
1999-12-09,Thursday,7.19209,,
1999-12-10,Friday,7.26859,,start
1999-12-11,Saturday,7.26859,imputed from 847,
1999-12-12,Sunday,7.26859,imputed from 848,
1999-12-13,Monday,7.14068,,
1999-12-14,Tuesday,7.19591,,
1999-12-15,Wednesday,7.19556,,
1999-12-16,Thursday,7.13065,,
1999-12-17,Friday,7.19032,,start
1999-12-18,Saturday,7.19032,imputed from 854,
1999-12-19,Sunday,7.19032,imputed from 855,
1999-12-20,Monday,7.28006,,
1999-12-21,Tuesday,7.23812,,
1999-12-22,Wednesday,7.41129,,
1999-12-23,Thursday,7.3814,,
1999-12-24,Friday,7.3814,imputed from 860,start
1999-12-25,Saturday,7.3814,imputed from 861,
1999-12-26,Sunday,7.3814,imputed from 862,
1999-12-27,Monday,7.25897,,
1999-12-28,Tuesday,7.30359,,
1999-12-29,Wednesday,7.26109,,
1999-12-30,Thursday,7.51318,,
1999-12-31,Friday,7.51318,imputed from 867,start
2000-01-01,Saturday,7.51318,imputed from 868,
2000-01-02,Sunday,7.51318,imputed from 869,
2000-01-03,Monday,7.3038,,
2000-01-04,Tuesday,7.3422,,
2000-01-05,Wednesday,7.39684,,
2000-01-06,Thursday,7.41875,,
2000-01-07,Friday,7.47616,,start
2000-01-08,Saturday,7.47616,imputed from 875,
2000-01-09,Sunday,7.47616,imputed from 876,
2000-01-10,Monday,7.42779,,
2000-01-11,Tuesday,7.40837,,
2000-01-12,Wednesday,7.51783,,
2000-01-13,Thursday,7.68268,,
2000-01-14,Friday,7.89931,,start
2000-01-15,Saturday,7.89931,imputed from 882,
2000-01-16,Sunday,7.89931,imputed from 883,
2000-01-17,Monday,7.89931,imputed from 884,
2000-01-18,Tuesday,7.99883,,
2000-01-19,Wednesday,7.99145,,
2000-01-20,Thursday,8.01369,,
2000-01-21,Friday,8.06531,,start
2000-01-22,Saturday,8.06531,imputed from 889,
2000-01-23,Sunday,8.06531,imputed from 890,
2000-01-24,Monday,8.24269,,
2000-01-25,Tuesday,8.30819,,
2000-01-26,Wednesday,8.27102,,
2000-01-27,Thursday,8.59221,,
2000-01-28,Friday,8.64299,,start
2000-01-29,Saturday,8.64299,imputed from 896,
2000-01-30,Sunday,8.64299,imputed from 897,
2000-01-31,Monday,8.4135,,
2000-02-01,Tuesday,8.45682,,
2000-02-02,Wednesday,8.37426,,
2000-02-03,Thursday,8.14125,,
2000-02-04,Friday,8.3089,,start
2000-02-05,Saturday,8.3089,imputed from 903,
2000-02-06,Sunday,8.3089,imputed from 904,
2000-02-07,Monday,8.30559,,
2000-02-08,Tuesday,8.14157,,
2000-02-09,Wednesday,8.17183,,
2000-02-10,Thursday,8.34702,,
2000-02-11,Friday,8.2381,,start
2000-02-12,Saturday,8.2381,imputed from 910,
2000-02-13,Sunday,8.2381,imputed from 911,
2000-02-14,Monday,8.28755,,
2000-02-15,Tuesday,8.30382,,
2000-02-16,Wednesday,8.25398,,
2000-02-17,Thursday,8.2611,,
2000-02-18,Friday,8.37966,,start
2000-02-19,Saturday,8.37966,imputed from 917,
2000-02-20,Sunday,8.37966,imputed from 918,
2000-02-21,Monday,8.37966,imputed from 919,
2000-02-22,Tuesday,8.19517,,
2000-02-23,Wednesday,8.03648,,
2000-02-24,Thursday,8.16079,,
2000-02-25,Friday,8.20994,,start
2000-02-26,Saturday,8.20994,imputed from 924,
2000-02-27,Sunday,8.20994,imputed from 925,
2000-02-28,Monday,8.3835,,
2000-02-29,Tuesday,8.49231,,
2000-03-01,Wednesday,8.35313,,
2000-03-02,Thursday,8.49217,,
2000-03-03,Friday,8.56094,,start
2000-03-04,Saturday,8.56094,imputed from 931,
2000-03-05,Sunday,8.56094,imputed from 932,
2000-03-06,Monday,8.67377,,
2000-03-07,Tuesday,8.61571,,
2000-03-08,Wednesday,8.6305,,
2000-03-09,Thursday,8.58061,,
2000-03-10,Friday,8.50671,,start
2000-03-11,Saturday,8.50671,imputed from 938,
2000-03-12,Sunday,8.50671,imputed from 939,
2000-03-13,Monday,8.74822,,
2000-03-14,Tuesday,8.85577,,
2000-03-15,Wednesday,8.72183,,
2000-03-16,Thursday,8.74222,,
2000-03-17,Friday,8.92089,,start
2000-03-18,Saturday,8.92089,imputed from 945,
2000-03-19,Sunday,8.92089,imputed from 946,
2000-03-20,Monday,8.72324,,
2000-03-21,Tuesday,8.79673,,
2000-03-22,Wednesday,8.8831,,
2000-03-23,Thursday,8.613,,
2000-03-24,Friday,8.63053,,start
2000-03-25,Saturday,8.63053,imputed from 952,
2000-03-26,Sunday,8.63053,imputed from 953,
2000-03-27,Monday,8.75274,,
2000-03-28,Tuesday,8.71357,,
2000-03-29,Wednesday,8.84647,,
2000-03-30,Thursday,8.92519,,
2000-03-31,Friday,9.07057,,start
2000-04-01,Saturday,9.07057,imputed from 959,
2000-04-02,Sunday,9.07057,imputed from 960,
2000-04-03,Monday,9.06589,,
2000-04-04,Tuesday,8.80717,,
2000-04-05,Wednesday,8.87859,,
2000-04-06,Thursday,8.70203,,
2000-04-07,Friday,8.8285,,start
2000-04-08,Saturday,8.8285,imputed from 966,
2000-04-09,Sunday,8.8285,imputed from 967,
2000-04-10,Monday,8.72054,,
2000-04-11,Tuesday,8.68085,,
2000-04-12,Wednesday,8.8881,,
2000-04-13,Thursday,8.89297,,
2000-04-14,Friday,8.76655,,start
2000-04-15,Saturday,8.76655,imputed from 973,
2000-04-16,Sunday,8.76655,imputed from 974,
2000-04-17,Monday,8.73361,,
2000-04-18,Tuesday,8.85212,,
2000-04-19,Wednesday,8.98915,,
2000-04-20,Thursday,9.00149,,
2000-04-21,Friday,9.00149,imputed from 979,start
2000-04-22,Saturday,9.00149,imputed from 980,
2000-04-23,Sunday,9.00149,imputed from 981,
2000-04-24,Monday,9.0897,,
2000-04-25,Tuesday,9.24729,,
2000-04-26,Wednesday,9.2091,,
2000-04-27,Thursday,9.43068,,
2000-04-28,Friday,9.27564,,start
2000-04-29,Saturday,9.27564,imputed from 987,
2000-04-30,Sunday,9.27564,imputed from 988,
2000-05-01,Monday,9.71193,,
2000-05-02,Tuesday,9.74752,,
2000-05-03,Wednesday,9.88016,,
2000-05-04,Thursday,9.92396,,
2000-05-05,Friday,9.7884,,start
2000-05-06,Saturday,9.7884,imputed from 994,
2000-05-07,Sunday,9.7884,imputed from 995,
2000-05-08,Monday,9.66343,,
2000-05-09,Tuesday,9.55208,,
2000-05-10,Wednesday,9.74985,,
2000-05-11,Thursday,9.81458,,
2000-05-12,Friday,9.63925,,start
2000-05-13,Saturday,9.63925,imputed from 1001,
2000-05-14,Sunday,9.63925,imputed from 1002,
2000-05-15,Monday,9.37489,,
2000-05-16,Tuesday,9.32423,,
2000-05-17,Wednesday,9.40963,,
2000-05-18,Thursday,9.53852,,
2000-05-19,Friday,9.60172,,start
2000-05-20,Saturday,9.60172,imputed from 1008,
2000-05-21,Sunday,9.60172,imputed from 1009,
2000-05-22,Monday,9.49943,,
2000-05-23,Tuesday,9.4813,,
2000-05-24,Wednesday,9.30121,,
2000-05-25,Thursday,9.06132,,
2000-05-26,Friday,8.98181,,start
2000-05-27,Saturday,8.98181,imputed from 1015,
2000-05-28,Sunday,8.98181,imputed from 1016,
2000-05-29,Monday,8.98181,imputed from 1017,
2000-05-30,Tuesday,8.71662,,
2000-05-31,Wednesday,8.7059,,
2000-06-01,Thursday,8.83652,,
2000-06-02,Friday,8.90082,,start
2000-06-03,Saturday,8.90082,imputed from 1022,
2000-06-04,Sunday,8.90082,imputed from 1023,
2000-06-05,Monday,8.80619,,
2000-06-06,Tuesday,8.73946,,
2000-06-07,Wednesday,8.52668,,
2000-06-08,Thursday,8.53591,,
2000-06-09,Friday,8.5554,,start
2000-06-10,Saturday,8.5554,imputed from 1029,
2000-06-11,Sunday,8.5554,imputed from 1030,
2000-06-12,Monday,8.34412,,
2000-06-13,Tuesday,8.30635,,
2000-06-14,Wednesday,8.32931,,
2000-06-15,Thursday,8.35584,,
2000-06-16,Friday,8.16433,,start
2000-06-17,Saturday,8.16433,imputed from 1036,
2000-06-18,Sunday,8.16433,imputed from 1037,
2000-06-19,Monday,8.21483,,
2000-06-20,Tuesday,8.15528,,
2000-06-21,Wednesday,8.3066,,
2000-06-22,Thursday,8.29242,,
2000-06-23,Friday,8.24987,,start
2000-06-24,Saturday,8.24987,imputed from 1043,
2000-06-25,Sunday,8.24987,imputed from 1044,
2000-06-26,Monday,8.24175,,
2000-06-27,Tuesday,8.15142,,
2000-06-28,Wednesday,8.03094,,
2000-06-29,Thursday,8.07765,,
2000-06-30,Friday,7.87365,,start
2000-07-01,Saturday,7.87365,imputed from 1050,
2000-07-02,Sunday,7.87365,imputed from 1051,
2000-07-03,Monday,7.72679,,
2000-07-04,Tuesday,7.72679,imputed from 1053,
2000-07-05,Wednesday,7.70662,,
2000-07-06,Thursday,7.62437,,
2000-07-07,Friday,7.70688,,start
2000-07-08,Saturday,7.70688,imputed from 1057,
2000-07-09,Sunday,7.70688,imputed from 1058,
2000-07-10,Monday,7.70242,,
2000-07-11,Tuesday,7.65614,,
2000-07-12,Wednesday,7.78976,,
2000-07-13,Thursday,7.71964,,
2000-07-14,Friday,7.64009,,start
2000-07-15,Saturday,7.64009,imputed from 1064,
2000-07-16,Sunday,7.64009,imputed from 1065,
2000-07-17,Monday,7.58261,,
2000-07-18,Tuesday,7.5572,,
2000-07-19,Wednesday,7.62236,,
2000-07-20,Thursday,7.59878,,
2000-07-21,Friday,7.64199,,start
2000-07-22,Saturday,7.64199,imputed from 1071,
2000-07-23,Sunday,7.64199,imputed from 1072,
2000-07-24,Monday,7.61728,,
2000-07-25,Tuesday,7.48758,,
2000-07-26,Wednesday,7.42746,,
2000-07-27,Thursday,7.51738,,
2000-07-28,Friday,7.50982,,start
2000-07-29,Saturday,7.50982,imputed from 1078,
2000-07-30,Sunday,7.50982,imputed from 1079,
2000-07-31,Monday,7.41115,,
2000-08-01,Tuesday,7.3991,,
2000-08-02,Wednesday,7.5467,,
2000-08-03,Thursday,7.55098,,
2000-08-04,Friday,7.52316,,start
2000-08-05,Saturday,7.52316,imputed from 1085,
2000-08-06,Sunday,7.52316,imputed from 1086,
2000-08-07,Monday,7.45205,,
2000-08-08,Tuesday,7.61311,,
2000-08-09,Wednesday,7.60675,,
2000-08-10,Thursday,7.63793,,
2000-08-11,Friday,7.77893,,start
2000-08-12,Saturday,7.77893,imputed from 1092,
2000-08-13,Sunday,7.77893,imputed from 1093,
2000-08-14,Monday,7.82998,,
2000-08-15,Tuesday,7.82874,,
2000-08-16,Wednesday,7.9436,,
2000-08-17,Thursday,7.86094,,
2000-08-18,Friday,7.93277,,start
2000-08-19,Saturday,7.93277,imputed from 1099,
2000-08-20,Sunday,7.93277,imputed from 1100,
2000-08-21,Monday,7.99768,,
2000-08-22,Tuesday,7.97469,,
2000-08-23,Wednesday,7.92867,,
2000-08-24,Thursday,7.90932,,
2000-08-25,Friday,7.895,,start
2000-08-26,Saturday,7.895,imputed from 1106,
2000-08-27,Sunday,7.895,imputed from 1107,
2000-08-28,Monday,8.04974,,
2000-08-29,Tuesday,8.39738,,
2000-08-30,Wednesday,8.54054,,
2000-08-31,Thursday,8.8067,,
2000-09-01,Friday,8.67833,,start
2000-09-02,Saturday,8.67833,imputed from 1113,
2000-09-03,Sunday,8.67833,imputed from 1114,
2000-09-04,Monday,8.67833,imputed from 1115,
2000-09-05,Tuesday,8.9562,,
2000-09-06,Wednesday,8.81,,
2000-09-07,Thursday,8.67153,,
2000-09-08,Friday,9.03294,,start
2000-09-09,Saturday,9.03294,imputed from 1120,
2000-09-10,Sunday,9.03294,imputed from 1121,
2000-09-11,Monday,8.95873,,
2000-09-12,Tuesday,8.93876,,
2000-09-13,Wednesday,8.80618,,
2000-09-14,Thursday,8.71922,,
2000-09-15,Friday,8.59267,,start
2000-09-16,Saturday,8.59267,imputed from 1127,
2000-09-17,Sunday,8.59267,imputed from 1128,
2000-09-18,Monday,8.72852,,
2000-09-19,Tuesday,8.60978,,
2000-09-20,Wednesday,8.6853,,
2000-09-21,Thursday,8.68775,,
2000-09-22,Friday,8.59171,,start
2000-09-23,Saturday,8.59171,imputed from 1134,
2000-09-24,Sunday,8.59171,imputed from 1135,
2000-09-25,Monday,8.58147,,
2000-09-26,Tuesday,8.54039,,
2000-09-27,Wednesday,8.57697,,
2000-09-28,Thursday,8.61723,,
2000-09-29,Friday,8.45965,,start
2000-09-30,Saturday,8.45965,imputed from 1141,
2000-10-01,Sunday,8.45965,imputed from 1142,
2000-10-02,Monday,8.4894,,
2000-10-03,Tuesday,8.48317,,
2000-10-04,Wednesday,8.45832,,
2000-10-05,Thursday,8.48653,,
2000-10-06,Friday,8.49235,,start
2000-10-07,Saturday,8.49235,imputed from 1148,
2000-10-08,Sunday,8.49235,imputed from 1149,
2000-10-09,Monday,8.47568,,
2000-10-10,Tuesday,8.49237,,
2000-10-11,Wednesday,8.31194,,
2000-10-12,Thursday,8.26428,,
2000-10-13,Friday,8.19834,,start
2000-10-14,Saturday,8.19834,imputed from 1155,
2000-10-15,Sunday,8.19834,imputed from 1156,
2000-10-16,Monday,8.27189,,
2000-10-17,Tuesday,8.31565,,
2000-10-18,Wednesday,8.39144,,
2000-10-19,Thursday,8.43136,,
2000-10-20,Friday,8.36391,,start
2000-10-21,Saturday,8.36391,imputed from 1162,
2000-10-22,Sunday,8.36391,imputed from 1163,
2000-10-23,Monday,8.32335,,
2000-10-24,Tuesday,8.40594,,
2000-10-25,Wednesday,8.50314,,
2000-10-26,Thursday,8.37169,,
2000-10-27,Friday,8.24622,,start
2000-10-28,Saturday,8.24622,imputed from 1169,
2000-10-29,Sunday,8.24622,imputed from 1170,
2000-10-30,Monday,8.43277,,
2000-10-31,Tuesday,8.45651,,
2000-11-01,Wednesday,8.41457,,
2000-11-02,Thursday,8.59702,,
2000-11-03,Friday,8.53152,,start
2000-11-04,Saturday,8.53152,imputed from 1176,
2000-11-05,Sunday,8.53152,imputed from 1177,
2000-11-06,Monday,8.60722,,
2000-11-07,Tuesday,8.60603,,
2000-11-08,Wednesday,8.6302,,
2000-11-09,Thursday,8.45611,,
2000-11-10,Friday,8.34246,,start
2000-11-11,Saturday,8.34246,imputed from 1183,
2000-11-12,Sunday,8.34246,imputed from 1184,
2000-11-13,Monday,8.39581,,
2000-11-14,Tuesday,8.4815,,
2000-11-15,Wednesday,8.56926,,
2000-11-16,Thursday,8.52958,,
2000-11-17,Friday,8.73414,,start
2000-11-18,Saturday,8.73414,imputed from 1190,
2000-11-19,Sunday,8.73414,imputed from 1191,
2000-11-20,Monday,8.83546,,
2000-11-21,Tuesday,8.8196,,
2000-11-22,Wednesday,8.83604,,
2000-11-23,Thursday,8.83604,imputed from 1195,
2000-11-24,Friday,9.03854,,start
2000-11-25,Saturday,9.03854,imputed from 1197,
2000-11-26,Sunday,9.03854,imputed from 1198,
2000-11-27,Monday,8.84011,,
2000-11-28,Tuesday,8.8162,,
2000-11-29,Wednesday,8.78411,,
2000-11-30,Thursday,8.76949,,
2000-12-01,Friday,8.77418,,start
2000-12-02,Saturday,8.77418,imputed from 1204,
2000-12-03,Sunday,8.77418,imputed from 1205,
2000-12-04,Monday,8.59012,,
2000-12-05,Tuesday,8.57785,,
2000-12-06,Wednesday,8.64435,,
2000-12-07,Thursday,8.56458,,
2000-12-08,Friday,8.72568,,start
2000-12-09,Saturday,8.72568,imputed from 1211,
2000-12-10,Sunday,8.72568,imputed from 1212,
2000-12-11,Monday,8.75854,,
2000-12-12,Tuesday,8.69984,,
2000-12-13,Wednesday,8.69812,,
2000-12-14,Thursday,8.53796,,
2000-12-15,Friday,8.51419,,start
2000-12-16,Saturday,8.51419,imputed from 1218,
2000-12-17,Sunday,8.51419,imputed from 1219,
2000-12-18,Monday,8.59031,,
2000-12-19,Tuesday,8.67416,,
2000-12-20,Wednesday,8.49528,,
2000-12-21,Thursday,8.50884,,
2000-12-22,Friday,8.40484,,start
2000-12-23,Saturday,8.40484,imputed from 1225,
2000-12-24,Sunday,8.40484,imputed from 1226,
2000-12-25,Monday,8.40484,imputed from 1227,
2000-12-26,Tuesday,8.25781,,
2000-12-27,Wednesday,8.16693,,
2000-12-28,Thursday,8.34292,,
2000-12-29,Friday,8.23195,,start
2000-12-30,Saturday,8.23195,imputed from 1232,
2000-12-31,Sunday,8.23195,imputed from 1233,
2001-01-01,Monday,8.23195,imputed from 1234,
2001-01-02,Tuesday,8.11841,,
2001-01-03,Wednesday,8.12472,,
2001-01-04,Thursday,8.02652,,
2001-01-05,Friday,7.95501,,start
2001-01-06,Saturday,7.95501,imputed from 1239,
2001-01-07,Sunday,7.95501,imputed from 1240,
2001-01-08,Monday,8.02941,,
2001-01-09,Tuesday,8.12746,,
2001-01-10,Wednesday,8.06987,,
2001-01-11,Thursday,7.79997,,
2001-01-12,Friday,7.80926,,start
2001-01-13,Saturday,7.80926,imputed from 1246,
2001-01-14,Sunday,7.80926,imputed from 1247,
2001-01-15,Monday,7.80926,imputed from 1248,
2001-01-16,Tuesday,7.8205,,
2001-01-17,Wednesday,7.80605,,
2001-01-18,Thursday,7.67212,,
2001-01-19,Friday,7.69017,,start
2001-01-20,Saturday,7.69017,imputed from 1253,
2001-01-21,Sunday,7.69017,imputed from 1254,
2001-01-22,Monday,7.80201,,
2001-01-23,Tuesday,7.64699,,
2001-01-24,Wednesday,7.76403,,
2001-01-25,Thursday,7.70438,,
2001-01-26,Friday,7.63095,,start
2001-01-27,Saturday,7.63095,imputed from 1260,
2001-01-28,Sunday,7.63095,imputed from 1261,
2001-01-29,Monday,7.61484,,
2001-01-30,Tuesday,7.58529,,
2001-01-31,Wednesday,7.54453,,
2001-02-01,Thursday,7.53413,,
2001-02-02,Friday,7.70401,,start
2001-02-03,Saturday,7.70401,imputed from 1267,
2001-02-04,Sunday,7.70401,imputed from 1268,
2001-02-05,Monday,7.56981,,
2001-02-06,Tuesday,7.68984,,
2001-02-07,Wednesday,7.62875,,
2001-02-08,Thursday,7.55031,,
2001-02-09,Friday,7.55687,,start
2001-02-10,Saturday,7.55687,imputed from 1274,
2001-02-11,Sunday,7.55687,imputed from 1275,
2001-02-12,Monday,7.50446,,
2001-02-13,Tuesday,7.52265,,
2001-02-14,Wednesday,7.54614,,
2001-02-15,Thursday,7.62093,,
2001-02-16,Friday,7.60677,,start
2001-02-17,Saturday,7.60677,imputed from 1281,
2001-02-18,Sunday,7.60677,imputed from 1282,
2001-02-19,Monday,7.60677,imputed from 1283,
2001-02-20,Tuesday,7.66216,,
2001-02-21,Wednesday,7.71803,,
2001-02-22,Thursday,7.7077,,
2001-02-23,Friday,7.52416,,start
2001-02-24,Saturday,7.52416,imputed from 1288,
2001-02-25,Sunday,7.52416,imputed from 1289,
