date,weekday,LC1_Comdty_PX-LAST-CHF,imputed,LC1_Comdty_start
2013-06-08,Saturday,1.12389,imputed from 5775,
2013-06-09,Sunday,1.12389,imputed from 5776,
2013-06-10,Monday,1.10787,,
2013-06-11,Tuesday,1.10974,,
2013-06-12,Wednesday,1.10023,,
2013-06-13,Thursday,1.0993,,
2013-06-14,Friday,1.09214,,start
2013-06-15,Saturday,1.09214,imputed from 5782,
2013-06-16,Sunday,1.09214,imputed from 5783,
2013-06-17,Monday,1.10426,,
2013-06-18,Tuesday,1.09515,,
2013-06-19,Wednesday,1.10672,,
2013-06-20,Thursday,1.11336,,
2013-06-21,Friday,1.13489,,start
2013-06-22,Saturday,1.13489,imputed from 5789,
2013-06-23,Sunday,1.13489,imputed from 5790,
2013-06-24,Monday,1.13214,,
2013-06-25,Tuesday,1.13615,,
2013-06-26,Wednesday,1.15187,,
2013-06-27,Thursday,1.16201,,
2013-06-28,Friday,1.15448,,start
2013-06-29,Saturday,1.15448,imputed from 5796,
2013-06-30,Sunday,1.15448,imputed from 5797,
2013-07-01,Monday,1.15626,,
2013-07-02,Tuesday,1.1572,,
2013-07-03,Wednesday,1.15401,,
2013-07-04,Thursday,1.15401,imputed from 5801,
2013-07-05,Friday,1.17304,,start
2013-07-06,Saturday,1.17304,imputed from 5803,
2013-07-07,Sunday,1.17304,imputed from 5804,
2013-07-08,Monday,1.17595,,
2013-07-09,Tuesday,1.19375,,
2013-07-10,Wednesday,1.17998,,
2013-07-11,Thursday,1.1589,,
2013-07-12,Friday,1.15124,,start
2013-07-13,Saturday,1.15124,imputed from 5810,
2013-07-14,Sunday,1.15124,imputed from 5811,
2013-07-15,Monday,1.16352,,
2013-07-16,Tuesday,1.14968,,
2013-07-17,Wednesday,1.13973,,
2013-07-18,Thursday,1.15519,,
2013-07-19,Friday,1.14766,,start
2013-07-20,Saturday,1.14766,imputed from 5817,
2013-07-21,Sunday,1.14766,imputed from 5818,
2013-07-22,Monday,1.14038,,
2013-07-23,Tuesday,1.14147,,
2013-07-24,Wednesday,1.13891,,
2013-07-25,Thursday,1.13621,,
2013-07-26,Friday,1.13006,,start
2013-07-27,Saturday,1.13006,imputed from 5824,
2013-07-28,Sunday,1.13006,imputed from 5825,
2013-07-29,Monday,1.13687,,
2013-07-30,Tuesday,1.13183,,
2013-07-31,Wednesday,1.12754,,
2013-08-01,Thursday,1.13081,,
2013-08-02,Friday,1.12036,,start
2013-08-03,Saturday,1.12036,imputed from 5831,
2013-08-04,Sunday,1.12036,imputed from 5832,
2013-08-05,Monday,1.15682,,
2013-08-06,Tuesday,1.15424,,
2013-08-07,Wednesday,1.14925,,
2013-08-08,Thursday,1.16795,,
2013-08-09,Friday,1.17042,,start
2013-08-10,Saturday,1.17042,imputed from 5838,
2013-08-11,Sunday,1.17042,imputed from 5839,
2013-08-12,Monday,1.17832,,
2013-08-13,Tuesday,1.19558,,
2013-08-14,Wednesday,1.19908,,
2013-08-15,Thursday,1.1962,,
2013-08-16,Friday,1.18625,,start
2013-08-17,Saturday,1.18625,imputed from 5845,
2013-08-18,Sunday,1.18625,imputed from 5846,
2013-08-19,Monday,1.18457,,
2013-08-20,Tuesday,1.17629,,
2013-08-21,Wednesday,1.17788,,
2013-08-22,Thursday,1.17469,,
2013-08-23,Friday,1.16716,,start
2013-08-24,Saturday,1.16716,imputed from 5852,
2013-08-25,Sunday,1.16716,imputed from 5853,
2013-08-26,Monday,1.17372,,
2013-08-27,Tuesday,1.16384,,
2013-08-28,Wednesday,1.16999,,
2013-08-29,Thursday,1.18201,,
2013-08-30,Friday,1.18063,,start
2013-08-31,Saturday,1.18063,imputed from 5859,
2013-09-01,Sunday,1.18063,imputed from 5860,
2013-09-02,Monday,1.18063,imputed from 5861,
2013-09-03,Tuesday,1.18161,,
2013-09-04,Wednesday,1.17911,,
2013-09-05,Thursday,1.1815,,
2013-09-06,Friday,1.17946,,start
2013-09-07,Saturday,1.17946,imputed from 5866,
2013-09-08,Sunday,1.17946,imputed from 5867,
2013-09-09,Monday,1.16801,,
2013-09-10,Tuesday,1.16873,,
2013-09-11,Wednesday,1.16397,,
2013-09-12,Thursday,1.16012,,
2013-09-13,Friday,1.16545,,start
2013-09-14,Saturday,1.16545,imputed from 5873,
2013-09-15,Sunday,1.16545,imputed from 5874,
2013-09-16,Monday,1.1636,,
2013-09-17,Tuesday,1.15975,,
2013-09-18,Wednesday,1.15817,,
2013-09-19,Thursday,1.14793,,
2013-09-20,Friday,1.14627,,start
2013-09-21,Saturday,1.14627,imputed from 5880,
2013-09-22,Sunday,1.14627,imputed from 5881,
2013-09-23,Monday,1.15206,,
2013-09-24,Tuesday,1.16069,,
2013-09-25,Wednesday,1.15956,,
2013-09-26,Thursday,1.16411,,
2013-09-27,Friday,1.16169,,start
2013-09-28,Saturday,1.16169,imputed from 5887,
2013-09-29,Sunday,1.16169,imputed from 5888,
2013-09-30,Monday,1.15628,,
2013-10-01,Tuesday,1.15352,,
2013-10-02,Wednesday,1.14901,,
2013-10-03,Thursday,1.14606,,
2013-10-04,Friday,1.16167,,start
2013-10-05,Saturday,1.16167,imputed from 5894,
2013-10-06,Sunday,1.16167,imputed from 5895,
2013-10-07,Monday,1.19573,,
2013-10-08,Tuesday,1.19675,,
2013-10-09,Wednesday,1.20088,,
2013-10-10,Thursday,1.20478,,
2013-10-11,Friday,1.2083,,start
2013-10-12,Saturday,1.2083,imputed from 5901,
2013-10-13,Sunday,1.2083,imputed from 5902,
2013-10-14,Monday,1.20953,,
2013-10-15,Tuesday,1.2148,,
2013-10-16,Wednesday,1.2195,,
2013-10-17,Thursday,1.18966,,
2013-10-18,Friday,1.19034,,start
2013-10-19,Saturday,1.19034,imputed from 5908,
2013-10-20,Sunday,1.19034,imputed from 5909,
2013-10-21,Monday,1.18921,,
2013-10-22,Tuesday,1.1892,,
2013-10-23,Wednesday,1.18347,,
2013-10-24,Thursday,1.18551,,
2013-10-25,Friday,1.18826,,start
2013-10-26,Saturday,1.18826,imputed from 5915,
2013-10-27,Sunday,1.18826,imputed from 5916,
2013-10-28,Monday,1.19791,,
2013-10-29,Tuesday,1.2074,,
2013-10-30,Wednesday,1.1924,,
2013-10-31,Thursday,1.20076,,
2013-11-01,Friday,1.20466,,start
2013-11-02,Saturday,1.20466,imputed from 5922,
2013-11-03,Sunday,1.20466,imputed from 5923,
2013-11-04,Monday,1.20277,,
2013-11-05,Tuesday,1.20562,,
2013-11-06,Wednesday,1.20288,,
2013-11-07,Thursday,1.20746,,
2013-11-08,Friday,1.22007,,start
2013-11-09,Saturday,1.22007,imputed from 5929,
2013-11-10,Sunday,1.22007,imputed from 5930,
2013-11-11,Monday,1.22143,,
2013-11-12,Tuesday,1.21676,,
2013-11-13,Wednesday,1.21559,,
2013-11-14,Thursday,1.21672,,
2013-11-15,Friday,1.22114,,start
2013-11-16,Saturday,1.22114,imputed from 5936,
2013-11-17,Sunday,1.22114,imputed from 5937,
2013-11-18,Monday,1.20425,,
2013-11-19,Tuesday,1.19309,,
2013-11-20,Wednesday,1.20173,,
2013-11-21,Thursday,1.20316,,
2013-11-22,Friday,1.19366,,start
2013-11-23,Saturday,1.19366,imputed from 5943,
2013-11-24,Sunday,1.19366,imputed from 5944,
2013-11-25,Monday,1.19567,,
2013-11-26,Tuesday,1.19784,,
2013-11-27,Wednesday,1.20868,,
2013-11-28,Thursday,1.20868,imputed from 5948,
2013-11-29,Friday,1.21008,,start
2013-11-30,Saturday,1.21008,imputed from 5950,
2013-12-01,Sunday,1.21008,imputed from 5951,
2013-12-02,Monday,1.20964,,
2013-12-03,Tuesday,1.1975,,
2013-12-04,Wednesday,1.19758,,
2013-12-05,Thursday,1.18103,,
2013-12-06,Friday,1.17363,,start
2013-12-07,Saturday,1.17363,imputed from 5957,
2013-12-08,Sunday,1.17363,imputed from 5958,
2013-12-09,Monday,1.18601,,
2013-12-10,Tuesday,1.17661,,
2013-12-11,Wednesday,1.17541,,
2013-12-12,Thursday,1.18499,,
2013-12-13,Friday,1.18303,,start
2013-12-14,Saturday,1.18303,imputed from 5964,
2013-12-15,Sunday,1.18303,imputed from 5965,
2013-12-16,Monday,1.18588,,
2013-12-17,Tuesday,1.17909,,
2013-12-18,Wednesday,1.17606,,
2013-12-19,Thursday,1.19172,,
2013-12-20,Friday,1.19948,,start
2013-12-21,Saturday,1.19948,imputed from 5971,
2013-12-22,Sunday,1.19948,imputed from 5972,
2013-12-23,Monday,1.19791,,
2013-12-24,Tuesday,1.19804,,
2013-12-25,Wednesday,1.19804,imputed from 5975,
2013-12-26,Thursday,1.20239,,
2013-12-27,Friday,1.19971,,start
2013-12-28,Saturday,1.19971,imputed from 5978,
2013-12-29,Sunday,1.19971,imputed from 5979,
2013-12-30,Monday,1.19901,,
2013-12-31,Tuesday,1.19628,,
2014-01-01,Wednesday,1.19628,imputed from 5982,
2014-01-02,Thursday,1.21981,,
2014-01-03,Friday,1.2327,,start
2014-01-04,Saturday,1.2327,imputed from 5985,
2014-01-05,Sunday,1.2327,imputed from 5986,
2014-01-06,Monday,1.23553,,
2014-01-07,Tuesday,1.23924,,
2014-01-08,Wednesday,1.24415,,
2014-01-09,Thursday,1.24151,,
2014-01-10,Friday,1.23399,,start
2014-01-11,Saturday,1.23399,imputed from 5992,
2014-01-12,Sunday,1.23399,imputed from 5993,
2014-01-13,Monday,1.23159,,
2014-01-14,Tuesday,1.24064,,
2014-01-15,Wednesday,1.26737,,
2014-01-16,Thursday,1.27046,,
2014-01-17,Friday,1.27887,,start
2014-01-18,Saturday,1.27887,imputed from 5999,
2014-01-19,Sunday,1.27887,imputed from 6000,
2014-01-20,Monday,1.27887,imputed from 6001,
2014-01-21,Tuesday,1.28839,,
2014-01-22,Wednesday,1.30917,,
2014-01-23,Thursday,1.29489,,
2014-01-24,Friday,1.28329,,start
2014-01-25,Saturday,1.28329,imputed from 6006,
2014-01-26,Sunday,1.28329,imputed from 6007,
2014-01-27,Monday,1.28177,,
2014-01-28,Tuesday,1.28095,,
2014-01-29,Wednesday,1.27072,,
2014-01-30,Thursday,1.28433,,
2014-01-31,Friday,1.28202,,start
2014-02-01,Saturday,1.28202,imputed from 6013,
2014-02-02,Sunday,1.28202,imputed from 6014,
2014-02-03,Monday,1.26646,,
2014-02-04,Tuesday,1.26268,,
2014-02-05,Wednesday,1.26191,,
2014-02-06,Thursday,1.25525,,
2014-02-07,Friday,1.2684,,start
2014-02-08,Saturday,1.2684,imputed from 6020,
2014-02-09,Sunday,1.2684,imputed from 6021,
2014-02-10,Monday,1.25751,,
2014-02-11,Tuesday,1.26648,,
2014-02-12,Wednesday,1.26923,,
2014-02-13,Thursday,1.27348,,
2014-02-14,Friday,1.25918,,start
2014-02-15,Saturday,1.25918,imputed from 6027,
2014-02-16,Sunday,1.25918,imputed from 6028,
2014-02-17,Monday,1.25918,imputed from 6029,
2014-02-18,Tuesday,1.26264,,
2014-02-19,Wednesday,1.25813,,
2014-02-20,Thursday,1.26354,,
2014-02-21,Friday,1.25565,,start
2014-02-22,Saturday,1.25565,imputed from 6034,
2014-02-23,Sunday,1.25565,imputed from 6035,
2014-02-24,Monday,1.25535,,
2014-02-25,Tuesday,1.26252,,
2014-02-26,Wednesday,1.28916,,
2014-02-27,Thursday,1.28272,,
2014-02-28,Friday,1.27607,,start
2014-03-01,Saturday,1.27607,imputed from 6041,
2014-03-02,Sunday,1.27607,imputed from 6042,
2014-03-03,Monday,1.2719,,
2014-03-04,Tuesday,1.2914,,
2014-03-05,Wednesday,1.27497,,
2014-03-06,Thursday,1.26001,,
2014-03-07,Friday,1.25731,,start
2014-03-08,Saturday,1.25731,imputed from 6048,
2014-03-09,Sunday,1.25731,imputed from 6049,
2014-03-10,Monday,1.25686,,
2014-03-11,Tuesday,1.2578,,
2014-03-12,Wednesday,1.2579,,
2014-03-13,Thursday,1.25744,,
2014-03-14,Friday,1.26731,,start
2014-03-15,Saturday,1.26731,imputed from 6055,
2014-03-16,Sunday,1.26731,imputed from 6056,
2014-03-17,Monday,1.26607,,
2014-03-18,Tuesday,1.27327,,
2014-03-19,Wednesday,1.27816,,
2014-03-20,Thursday,1.27701,,
2014-03-21,Friday,1.27094,,start
2014-03-22,Saturday,1.27094,imputed from 6062,
2014-03-23,Sunday,1.27094,imputed from 6063,
2014-03-24,Monday,1.26679,,
2014-03-25,Tuesday,1.2744,,
2014-03-26,Wednesday,1.28975,,
2014-03-27,Thursday,1.2985,,
2014-03-28,Friday,1.29887,,start
2014-03-29,Saturday,1.29887,imputed from 6069,
2014-03-30,Sunday,1.29887,imputed from 6070,
2014-03-31,Monday,1.28961,,
2014-04-01,Tuesday,1.27814,,
2014-04-02,Wednesday,1.28231,,
2014-04-03,Thursday,1.29387,,
2014-04-04,Friday,1.27543,,start
2014-04-05,Saturday,1.27543,imputed from 6076,
2014-04-06,Sunday,1.27543,imputed from 6077,
2014-04-07,Monday,1.19894,,
2014-04-08,Tuesday,1.19529,,
2014-04-09,Wednesday,1.19648,,
2014-04-10,Thursday,1.18462,,
2014-04-11,Friday,1.18762,,start
2014-04-12,Saturday,1.18762,imputed from 6083,
2014-04-13,Sunday,1.18762,imputed from 6084,
2014-04-14,Monday,1.19429,,
2014-04-15,Tuesday,1.19106,,
2014-04-16,Wednesday,1.19459,,
2014-04-17,Thursday,1.18546,,
2014-04-18,Friday,1.18546,imputed from 6089,start
2014-04-19,Saturday,1.18546,imputed from 6090,
2014-04-20,Sunday,1.18546,imputed from 6091,
2014-04-21,Monday,1.1909,,
2014-04-22,Tuesday,1.1948,,
2014-04-23,Wednesday,1.19239,,
2014-04-24,Thursday,1.1982,,
2014-04-25,Friday,1.20499,,start
2014-04-26,Saturday,1.20499,imputed from 6097,
2014-04-27,Sunday,1.20499,imputed from 6098,
2014-04-28,Monday,1.20461,,
2014-04-29,Tuesday,1.2113,,
2014-04-30,Wednesday,1.20791,,
2014-05-01,Thursday,1.22512,,
2014-05-02,Friday,1.21291,,start
2014-05-03,Saturday,1.21291,imputed from 6104,
2014-05-04,Sunday,1.21291,imputed from 6105,
2014-05-05,Monday,1.20706,,
2014-05-06,Tuesday,1.20902,,
2014-05-07,Wednesday,1.20461,,
2014-05-08,Thursday,1.21208,,
2014-05-09,Friday,1.22395,,start
2014-05-10,Saturday,1.22395,imputed from 6111,
2014-05-11,Sunday,1.22395,imputed from 6112,
2014-05-12,Monday,1.22206,,
2014-05-13,Tuesday,1.21957,,
2014-05-14,Wednesday,1.22344,,
2014-05-15,Thursday,1.22368,,
2014-05-16,Friday,1.22924,,start
2014-05-17,Saturday,1.22924,imputed from 6118,
2014-05-18,Sunday,1.22924,imputed from 6119,
2014-05-19,Monday,1.24345,,
2014-05-20,Tuesday,1.23834,,
2014-05-21,Wednesday,1.23742,,
2014-05-22,Thursday,1.23111,,
2014-05-23,Friday,1.22138,,start
2014-05-24,Saturday,1.22138,imputed from 6125,
2014-05-25,Sunday,1.22138,imputed from 6126,
2014-05-26,Monday,1.22138,imputed from 6127,
2014-05-27,Tuesday,1.21769,,
2014-05-28,Wednesday,1.22331,,
2014-05-29,Thursday,1.23808,,
2014-05-30,Friday,1.23235,,start
2014-05-31,Saturday,1.23235,imputed from 6132,
2014-06-01,Sunday,1.23235,imputed from 6133,
2014-06-02,Monday,1.23792,,
2014-06-03,Tuesday,1.23948,,
2014-06-04,Wednesday,1.23689,,
2014-06-05,Thursday,1.24532,,
2014-06-06,Friday,1.25244,,start
2014-06-07,Saturday,1.25244,imputed from 6139,
2014-06-08,Sunday,1.25244,imputed from 6140,
2014-06-09,Monday,1.28618,,
2014-06-10,Tuesday,1.28988,,
2014-06-11,Wednesday,1.27909,,
2014-06-12,Thursday,1.30414,,
2014-06-13,Friday,1.32006,,start
2014-06-14,Saturday,1.32006,imputed from 6146,
2014-06-15,Sunday,1.32006,imputed from 6147,
2014-06-16,Monday,1.31424,,
2014-06-17,Tuesday,1.31109,,
2014-06-18,Wednesday,1.30116,,
2014-06-19,Thursday,1.3171,,
2014-06-20,Friday,1.31166,,start
2014-06-21,Saturday,1.31166,imputed from 6153,
2014-06-22,Sunday,1.31166,imputed from 6154,
2014-06-23,Monday,1.31454,,
2014-06-24,Tuesday,1.34064,,
2014-06-25,Wednesday,1.3435,,
2014-06-26,Thursday,1.36467,,
2014-06-27,Friday,1.34698,,start
2014-06-28,Saturday,1.34698,imputed from 6160,
2014-06-29,Sunday,1.34698,imputed from 6161,
2014-06-30,Monday,1.33132,,
2014-07-01,Tuesday,1.34274,,
2014-07-02,Wednesday,1.35447,,
2014-07-03,Thursday,1.38555,,
2014-07-04,Friday,1.38555,imputed from 6166,start
2014-07-05,Saturday,1.38555,imputed from 6167,
2014-07-06,Sunday,1.38555,imputed from 6168,
2014-07-07,Monday,1.38417,,
2014-07-08,Tuesday,1.37113,,
2014-07-09,Wednesday,1.34544,,
2014-07-10,Thursday,1.32283,,
2014-07-11,Friday,1.33094,,start
2014-07-12,Saturday,1.33094,imputed from 6174,
2014-07-13,Sunday,1.33094,imputed from 6175,
2014-07-14,Monday,1.31897,,
2014-07-15,Tuesday,1.33093,,
2014-07-16,Wednesday,1.32671,,
2014-07-17,Thursday,1.35239,,
2014-07-18,Friday,1.36265,,start
2014-07-19,Saturday,1.36265,imputed from 6181,
2014-07-20,Sunday,1.36265,imputed from 6182,
2014-07-21,Monday,1.3738,,
2014-07-22,Tuesday,1.40714,,
2014-07-23,Wednesday,1.40835,,
2014-07-24,Thursday,1.41271,,
2014-07-25,Friday,1.43938,,start
2014-07-26,Saturday,1.43938,imputed from 6188,
2014-07-27,Sunday,1.43938,imputed from 6189,
2014-07-28,Monday,1.43733,,
2014-07-29,Tuesday,1.43993,,
2014-07-30,Wednesday,1.45464,,
2014-07-31,Thursday,1.43538,,
2014-08-01,Friday,1.42404,,start
2014-08-02,Saturday,1.42404,imputed from 6195,
2014-08-03,Sunday,1.42404,imputed from 6196,
2014-08-04,Monday,1.41649,,
2014-08-05,Tuesday,1.41642,,
2014-08-06,Wednesday,1.41665,,
2014-08-07,Thursday,1.39138,,
2014-08-08,Friday,1.35705,,start
2014-08-09,Saturday,1.35705,imputed from 6202,
2014-08-10,Sunday,1.35705,imputed from 6203,
2014-08-11,Monday,1.36368,,
2014-08-12,Tuesday,1.34118,,
2014-08-13,Wednesday,1.32979,,
2014-08-14,Thursday,1.33558,,
2014-08-15,Friday,1.33463,,start
2014-08-16,Saturday,1.33463,imputed from 6209,
2014-08-17,Sunday,1.33463,imputed from 6210,
2014-08-18,Monday,1.34646,,
2014-08-19,Tuesday,1.33857,,
2014-08-20,Wednesday,1.3243,,
2014-08-21,Thursday,1.32712,,
2014-08-22,Friday,1.34343,,start
2014-08-23,Saturday,1.34343,imputed from 6216,
2014-08-24,Sunday,1.34343,imputed from 6217,
2014-08-25,Monday,1.35572,,
2014-08-26,Tuesday,1.35871,,
2014-08-27,Wednesday,1.3523,,
2014-08-28,Thursday,1.37417,,
2014-08-29,Friday,1.38948,,start
2014-08-30,Saturday,1.38948,imputed from 6223,
2014-08-31,Sunday,1.38948,imputed from 6224,
2014-09-01,Monday,1.38948,imputed from 6225,
2014-09-02,Tuesday,1.40155,,
2014-09-03,Wednesday,1.42742,,
2014-09-04,Thursday,1.46292,,
2014-09-05,Friday,1.48791,,start
2014-09-06,Saturday,1.48791,imputed from 6230,
2014-09-07,Sunday,1.48791,imputed from 6231,
2014-09-08,Monday,1.4792,,
2014-09-09,Tuesday,1.49168,,
2014-09-10,Wednesday,1.49815,,
2014-09-11,Thursday,1.47067,,
2014-09-12,Friday,1.45726,,start
2014-09-13,Saturday,1.45726,imputed from 6237,
2014-09-14,Sunday,1.45726,imputed from 6238,
2014-09-15,Monday,1.46344,,
2014-09-16,Tuesday,1.45641,,
2014-09-17,Wednesday,1.46881,,
2014-09-18,Thursday,1.45315,,
2014-09-19,Friday,1.46412,,start
2014-09-20,Saturday,1.46412,imputed from 6244,
2014-09-21,Sunday,1.46412,imputed from 6245,
2014-09-22,Monday,1.4631,,
2014-09-23,Tuesday,1.46107,,
2014-09-24,Wednesday,1.46767,,
2014-09-25,Thursday,1.47304,,
2014-09-26,Friday,1.50686,,start
2014-09-27,Saturday,1.50686,imputed from 6251,
2014-09-28,Sunday,1.50686,imputed from 6252,
2014-09-29,Monday,1.52951,,
2014-09-30,Tuesday,1.53182,,
2014-10-01,Wednesday,1.55537,,
2014-10-02,Thursday,1.55196,,
2014-10-03,Friday,1.57122,,start
2014-10-04,Saturday,1.57122,imputed from 6258,
2014-10-05,Sunday,1.57122,imputed from 6259,
2014-10-06,Monday,1.60064,,
2014-10-07,Tuesday,1.60851,,
2014-10-08,Wednesday,1.6079,,
2014-10-09,Thursday,1.58162,,
2014-10-10,Friday,1.58126,,start
2014-10-11,Saturday,1.58126,imputed from 6265,
2014-10-12,Sunday,1.58126,imputed from 6266,
2014-10-13,Monday,1.58982,,
2014-10-14,Tuesday,1.56335,,
2014-10-15,Wednesday,1.53246,,
2014-10-16,Thursday,1.5563,,
2014-10-17,Friday,1.56055,,start
2014-10-18,Saturday,1.56055,imputed from 6272,
2014-10-19,Sunday,1.56055,imputed from 6273,
2014-10-20,Monday,1.58414,,
2014-10-21,Tuesday,1.5828,,
2014-10-22,Wednesday,1.60115,,
2014-10-23,Thursday,1.61406,,
2014-10-24,Friday,1.58972,,start
2014-10-25,Saturday,1.58972,imputed from 6279,
2014-10-26,Sunday,1.58972,imputed from 6280,
2014-10-27,Monday,1.59249,,
2014-10-28,Tuesday,1.58833,,
2014-10-29,Wednesday,1.57929,,
2014-10-30,Thursday,1.59996,,
2014-10-31,Friday,1.5979,,start
2014-11-01,Saturday,1.5979,imputed from 6286,
2014-11-02,Sunday,1.5979,imputed from 6287,
2014-11-03,Monday,1.61303,,
2014-11-04,Tuesday,1.60017,,
2014-11-05,Wednesday,1.5922,,
2014-11-06,Thursday,1.60588,,
2014-11-07,Friday,1.61496,,start
2014-11-08,Saturday,1.61496,imputed from 6293,
2014-11-09,Sunday,1.61496,imputed from 6294,
2014-11-10,Monday,1.6171,,
2014-11-11,Tuesday,1.61446,,
2014-11-12,Wednesday,1.62114,,
2014-11-13,Thursday,1.63593,,
2014-11-14,Friday,1.63375,,start
2014-11-15,Saturday,1.63375,imputed from 6300,
2014-11-16,Sunday,1.63375,imputed from 6301,
2014-11-17,Monday,1.65032,,
2014-11-18,Tuesday,1.63736,,
2014-11-19,Wednesday,1.63497,,
2014-11-20,Thursday,1.63185,,
2014-11-21,Friday,1.6579,,start
2014-11-22,Saturday,1.6579,imputed from 6307,
2014-11-23,Sunday,1.6579,imputed from 6308,
2014-11-24,Monday,1.64025,,
2014-11-25,Tuesday,1.6428,,
2014-11-26,Wednesday,1.627,,
2014-11-27,Thursday,1.627,imputed from 6312,
2014-11-28,Friday,1.63167,,start
2014-11-29,Saturday,1.63167,imputed from 6314,
2014-11-30,Sunday,1.63167,imputed from 6315,
2014-12-01,Monday,1.6356,,
2014-12-02,Tuesday,1.63988,,
2014-12-03,Wednesday,1.63163,,
2014-12-04,Thursday,1.61773,,
2014-12-05,Friday,1.60849,,start
2014-12-06,Saturday,1.60849,imputed from 6321,
2014-12-07,Sunday,1.60849,imputed from 6322,
2014-12-08,Monday,1.58022,,
2014-12-09,Tuesday,1.5811,,
2014-12-10,Wednesday,1.57655,,
2014-12-11,Thursday,1.57698,,
2014-12-12,Friday,1.56369,,start
2014-12-13,Saturday,1.56369,imputed from 6328,
2014-12-14,Sunday,1.56369,imputed from 6329,
2014-12-15,Monday,1.56186,,
2014-12-16,Tuesday,1.52416,,
2014-12-17,Wednesday,1.50745,,
2014-12-18,Thursday,1.5537,,
2014-12-19,Friday,1.57362,,start
2014-12-20,Saturday,1.57362,imputed from 6335,
2014-12-21,Sunday,1.57362,imputed from 6336,
2014-12-22,Monday,1.57946,,
2014-12-23,Tuesday,1.58625,,
2014-12-24,Wednesday,1.58407,,
2014-12-25,Thursday,1.58407,imputed from 6340,
2014-12-26,Friday,1.60493,,start
2014-12-27,Saturday,1.60493,imputed from 6342,
2014-12-28,Sunday,1.60493,imputed from 6343,
2014-12-29,Monday,1.63103,,
2014-12-30,Tuesday,1.62905,,
2014-12-31,Wednesday,1.62552,,
2015-01-01,Thursday,1.62552,imputed from 6347,
2015-01-02,Friday,1.65808,,start
2015-01-03,Saturday,1.65808,imputed from 6349,
2015-01-04,Sunday,1.65808,imputed from 6350,
2015-01-05,Monday,1.67522,,
2015-01-06,Tuesday,1.6727,,
2015-01-07,Wednesday,1.68438,,
2015-01-08,Thursday,1.66283,,
2015-01-09,Friday,1.63025,,start
2015-01-10,Saturday,1.63025,imputed from 6356,
2015-01-11,Sunday,1.63025,imputed from 6357,
2015-01-12,Monday,1.62937,,
2015-01-13,Tuesday,1.60442,,
2015-01-14,Wednesday,1.58678,,
2015-01-15,Thursday,1.37454,,
2015-01-16,Friday,1.32564,,start
2015-01-17,Saturday,1.32564,imputed from 6363,
2015-01-18,Sunday,1.32564,imputed from 6364,
2015-01-19,Monday,1.32564,imputed from 6365,
2015-01-20,Tuesday,1.34133,,
2015-01-21,Wednesday,1.32812,,
2015-01-22,Thursday,1.33522,,
2015-01-23,Friday,1.31977,,start
2015-01-24,Saturday,1.31977,imputed from 6370,
2015-01-25,Sunday,1.31977,imputed from 6371,
2015-01-26,Monday,1.34558,,
2015-01-27,Tuesday,1.3823,,
2015-01-28,Wednesday,1.39433,,
2015-01-29,Thursday,1.41857,,
2015-01-30,Friday,1.424,,start
2015-01-31,Saturday,1.424,imputed from 6377,
2015-02-01,Sunday,1.424,imputed from 6378,
2015-02-02,Monday,1.42185,,
2015-02-03,Tuesday,1.41865,,
2015-02-04,Wednesday,1.41173,,
2015-02-05,Thursday,1.41581,,
2015-02-06,Friday,1.44354,,start
2015-02-07,Saturday,1.44354,imputed from 6384,
2015-02-08,Sunday,1.44354,imputed from 6385,
2015-02-09,Monday,1.41834,,
2015-02-10,Tuesday,1.42565,,
2015-02-11,Wednesday,1.40387,,
2015-02-12,Thursday,1.40561,,
2015-02-13,Friday,1.42668,,start
2015-02-14,Saturday,1.42668,imputed from 6391,
2015-02-15,Sunday,1.42668,imputed from 6392,
2015-02-16,Monday,1.42668,imputed from 6393,
2015-02-17,Tuesday,1.40792,,
2015-02-18,Wednesday,1.44154,,
2015-02-19,Thursday,1.43713,,
2015-02-20,Friday,1.39628,,start
2015-02-21,Saturday,1.39628,imputed from 6398,
2015-02-22,Sunday,1.39628,imputed from 6399,
2015-02-23,Monday,1.40069,,
2015-02-24,Tuesday,1.38151,,
2015-02-25,Wednesday,1.39243,,
2015-02-26,Thursday,1.42939,,
2015-02-27,Friday,1.44555,,start
2015-02-28,Saturday,1.44555,imputed from 6405,
