,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,CL1_Comdty_nonePrice,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,GC1_Comdty_nonePrice
2013-03-16,Saturday,151.78695,,,,,,87.79628,1879.79641,,,,,,1496.2477
2013-03-17,Sunday,151.78695,,,,,,87.79628,1879.79641,,,,,,1496.2477
2013-03-18,Monday,153.23036,,,,,,88.63117,1906.05594,,,,,,1517.1493
2013-03-19,Tuesday,151.03004,,,,,,87.35846,1918.87309,,,,,,1527.35127
2013-03-20,Wednesday,151.69821,,,,,,87.74494,1906.26945,,,,,,1517.31925
2013-03-21,Thursday,150.40781,,,,,,87.50393,1919.01182,,,,,,1527.4617
2013-03-22,Friday,151.74899,start,0.7864970371717389,"2013-02-22,2013-03-21",0.013662521715805846,"2012-03-22,2013-03-21",88.28419,1900.97719,start,5.237677511788687,"2013-02-22,2013-03-21",0.008538505175105205,"2012-03-22,2013-03-21",1513.10681
2013-03-23,Saturday,151.74899,,,,,,88.28419,1900.97719,,,,,,1513.10681
2013-03-24,Sunday,151.74899,,,,,,88.28419,1900.97719,,,,,,1513.10681
2013-03-25,Monday,154.41028,,,,,,89.83248,1909.96875,,,,,,1520.26375
2013-03-26,Tuesday,157.11736,,,,,,91.40739,1902.09955,,,,,,1514.00016
2013-03-27,Wednesday,158.33879,,,,,,92.11799,1923.97452,,,,,,1532.94736
2013-03-28,Thursday,158.56883,,,,,,92.25182,1900.19423,,,,,,1514.00016
2013-03-29,Friday,158.56883,start,5.364243389251585,"2013-02-28,2013-03-28",0.013653568097197838,"2012-03-29,2013-03-28",92.25182,1900.19423,start,3.1962314161872167,"2013-02-28,2013-03-28",0.008571093485746193,"2012-03-29,2013-03-28",1514.00016
2013-03-30,Saturday,158.56883,,,,,,92.25182,1900.19423,,,,,,1514.00016
2013-03-31,Sunday,158.56883,,,,,,92.25182,1900.19423,,,,,,1514.00016
2013-04-01,Monday,157.92413,,,,,,91.87675,1901.76521,,,,,,1515.25185
2013-04-02,Tuesday,158.50358,,,,,,92.21386,1876.61596,,,,,,1495.21392
2013-04-03,Wednesday,153.45058,,,,,,89.27414,1842.92238,,,,,,1468.3682
2013-04-04,Thursday,151.46911,,,,,,88.12136,1841.03293,,,,,,1466.86276
2013-04-05,Friday,148.69533,start,2.143757899506857,"2013-03-05,2013-04-04",0.013650158170166444,"2012-04-05,2013-04-04",86.50764,1845.76098,start,-1.4047947229518856,"2013-03-05,2013-04-04",0.008532378358636931,"2012-04-05,2013-04-04",1470.62988
2013-04-06,Saturday,148.69533,,,,,,86.50764,1845.76098,,,,,,1470.62988
2013-04-07,Sunday,148.69533,,,,,,86.50764,1845.76098,,,,,,1470.62988
2013-04-08,Monday,149.94657,,,,,,87.23558,1844.14709,,,,,,1469.344
2013-04-09,Tuesday,150.95567,,,,,,87.82266,1856.6181,,,,,,1479.28041
2013-04-10,Wednesday,151.74211,,,,,,88.28019,1824.95016,,,,,,1454.04864
2013-04-11,Thursday,149.43203,,,,,,86.93624,1826.00304,,,,,,1454.88753
2013-04-12,Friday,145.79026,start,-0.5986230302566932,"2013-03-12,2013-04-11",0.013676912665048663,"2012-04-12,2013-04-11",84.81754,1750.77746,start,-4.093099214276674,"2013-03-12,2013-04-11",0.008551410602886573,"2012-04-12,2013-04-11",1394.95074
2013-04-13,Saturday,145.79026,,,,,,84.81754,1750.77746,,,,,,1394.95074
2013-04-14,Sunday,145.79026,,,,,,84.81754,1750.77746,,,,,,1394.95074
2013-04-15,Monday,141.95971,,,,,,82.58901,1590.41986,,,,,,1267.1841
2013-04-16,Tuesday,140.70998,,,,,,81.86194,1606.69812,,,,,,1280.15398
2013-04-17,Wednesday,138.93466,,,,,,80.8291,1618.26215,,,,,,1289.36775
2013-04-18,Thursday,140.24066,,,,,,81.5889,1625.36247,,,,,,1295.025
2013-04-19,Friday,141.0513,start,-4.76676018003349,"2013-03-19,2013-04-18",0.013855251769114776,"2012-04-19,2013-04-18",82.06051,1633.18469,start,-14.368796041484972,"2013-03-19,2013-04-18",0.010586173544022035,"2012-04-19,2013-04-18",1301.25744
2013-04-20,Saturday,141.0513,,,,,,82.06051,1633.18469,,,,,,1301.25744
2013-04-21,Sunday,141.0513,,,,,,82.06051,1633.18469,,,,,,1301.25744
2013-04-22,Monday,142.69576,,,,,,83.01723,1668.31559,,,,,,1329.24836
2013-04-23,Tuesday,143.86967,,,,,,84.10566,1667.55114,,,,,,1328.63928
2013-04-24,Wednesday,148.18764,,,,,,86.62993,1693.04998,,,,,,1348.95575
2013-04-25,Thursday,151.49725,,,,,,88.56471,1735.47658,,,,,,1382.7596
2013-04-26,Friday,149.98456,start,-2.2069933093013563,"2013-03-26,2013-04-25",0.014091124398327127,"2012-04-26,2013-04-25",87.6804,1720.03214,start,-8.013651189326321,"2013-03-26,2013-04-25",0.010817121774472532,"2012-04-26,2013-04-25",1370.45408
2013-04-27,Saturday,149.98456,,,,,,87.6804,1720.03214,,,,,,1370.45408
2013-04-28,Sunday,149.98456,,,,,,87.6804,1720.03214,,,,,,1370.45408
2013-04-29,Monday,151.66008,,,,,,88.6599,1727.88971,,,,,,1376.71468
2013-04-30,Tuesday,148.82395,,,,,,87.00191,1719.93652,,,,,,1370.37789
2013-05-01,Wednesday,144.33161,,,,,,84.37571,1682.4157,,,,,,1340.48278
2013-05-02,Thursday,150.26279,,,,,,87.84305,1721.49416,,,,,,1371.61896
2013-05-03,Friday,152.93448,start,-1.1119922699188598,"2013-04-03,2013-05-02",0.014415825066130502,"2012-05-03,2013-05-02",89.40491,1718.42481,start,-5.9902026681427225,"2013-04-03,2013-05-02",0.010999452671574289,"2012-05-03,2013-05-02",1369.17342
2013-05-04,Saturday,152.93448,,,,,,89.40491,1718.42481,,,,,,1369.17342
2013-05-05,Sunday,152.93448,,,,,,89.40491,1718.42481,,,,,,1369.17342
2013-05-06,Monday,154.37351,,,,,,90.24616,1729.14896,,,,,,1377.718
2013-05-07,Tuesday,153.81737,,,,,,89.92105,1709.98827,,,,,,1362.45152
2013-05-08,Wednesday,154.40129,,,,,,90.2624,1727.90961,,,,,,1376.73054
2013-05-09,Thursday,155.12197,,,,,,90.68371,1734.09508,,,,,,1381.65888
2013-05-10,Friday,157.02298,start,1.9036366358074575,"2013-04-10,2013-05-09",0.014302120303553002,"2012-05-10,2013-05-09",91.79503,1723.35585,start,-4.535479903462527,"2013-04-10,2013-05-09",0.010976779880445545,"2012-05-10,2013-05-09",1373.10228
2013-05-11,Saturday,157.02298,,,,,,91.79503,1723.35585,,,,,,1373.10228
2013-05-12,Sunday,157.02298,,,,,,91.79503,1723.35585,,,,,,1373.10228
2013-05-13,Monday,156.00754,,,,,,91.20141,1725.09716,,,,,,1374.48969
2013-05-14,Tuesday,155.23963,,,,,,90.75249,1722.24958,,,,,,1372.22085
2013-05-15,Wednesday,156.14608,,,,,,91.2824,1696.27033,,,,,,1351.5216
2013-05-16,Thursday,156.52832,,,,,,91.50586,1673.83127,,,,,,1333.64304
2013-05-17,Friday,159.76611,start,9.23486879696447,"2013-04-17,2013-05-16",0.014303456768234402,"2012-05-17,2013-05-16",93.39865,1666.05058,start,3.1558239860935524,"2013-04-17,2013-05-16",0.010881075867748382,"2012-05-17,2013-05-16",1327.44369
2013-05-18,Saturday,159.76611,,,,,,93.39865,1666.05058,,,,,,1327.44369
2013-05-19,Sunday,159.76611,,,,,,93.39865,1666.05058,,,,,,1327.44369
2013-05-20,Monday,159.82235,,,,,,93.43153,1678.2692,,,,,,1337.17901
2013-05-21,Tuesday,159.22595,,,,,,93.08288,1673.67283,,,,,,1333.5168
2013-05-22,Wednesday,158.096,,,,,,92.44154,1682.73314,,,,,,1340.7357
2013-05-23,Thursday,155.98248,,,,,,91.20573,1690.40064,,,,,,1346.84486
2013-05-24,Friday,154.86697,start,3.6837668030550264,"2013-04-24,2013-05-23",0.014338606310258307,"2012-05-24,2013-05-23",90.55347,1673.81726,start,-0.1440020320047068,"2013-04-24,2013-05-23",0.010866740055472062,"2012-05-24,2013-05-23",1333.63188
2013-05-25,Saturday,154.86697,,,,,,90.55347,1673.81726,,,,,,1333.63188
2013-05-26,Sunday,154.86697,,,,,,90.55347,1673.81726,,,,,,1333.63188
2013-05-27,Monday,154.86697,,,,,,90.55347,1673.81726,,,,,,1333.63188
2013-05-28,Tuesday,158.36142,,,,,,92.59674,1686.6744,,,,,,1343.87594
2013-05-29,Wednesday,153.3166,,,,,,89.64694,1680.88777,,,,,,1339.26538
2013-05-30,Thursday,152.9061,,,,,,89.40691,1691.99692,,,,,,1348.6012
2013-05-31,Friday,150.88788,start,1.9148579464799516,"2013-04-30,2013-05-30",0.014436095029980087,"2012-05-31,2013-05-30",88.22682,1676.5696,start,-1.4693110848113717,"2013-04-30,2013-05-30",0.010815280081717275,"2012-05-31,2013-05-30",1336.3049
2013-06-01,Saturday,150.88788,,,,,,88.22682,1676.5696,,,,,,1336.3049
2013-06-02,Sunday,150.88788,,,,,,88.22682,1676.5696,,,,,,1336.3049
2013-06-03,Monday,151.06252,,,,,,88.32894,1674.3401,,,,,,1334.52788
2013-06-04,Tuesday,151.37879,,,,,,88.51387,1662.8678,,,,,,1325.38392
2013-06-05,Wednesday,150.98623,,,,,,88.28433,1652.4837,,,,,,1317.1073
2013-06-06,Thursday,150.58715,,,,,,88.05098,1650.54411,,,,,,1315.56136
2013-06-07,Friday,153.65647,start,-1.4604712964783153,"2013-05-07,2013-06-06",0.014239786170334837,"2012-06-07,2013-06-06",89.84567,1623.41076,start,-3.2979100862401314,"2013-05-07,2013-06-06",0.010435706253098599,"2012-06-07,2013-06-06",1293.9348
2013-06-08,Saturday,153.65647,,,,,,89.84567,1623.41076,,,,,,1293.9348
2013-06-09,Sunday,153.65647,,,,,,89.84567,1623.41076,,,,,,1293.9348
2013-06-10,Monday,153.22407,,,,,,89.59284,1626.75837,,,,,,1296.603
2013-06-11,Tuesday,151.22988,,,,,,88.4268,1601.68294,,,,,,1276.6167
2013-06-12,Wednesday,150.94041,,,,,,88.25754,1607.60392,,,,,,1281.336
2013-06-13,Thursday,152.66203,,,,,,89.2642,1595.87181,,,,,,1271.98496
2013-06-14,Friday,154.46008,start,-1.153177460732701,"2013-05-14,2013-06-13",0.014221089465832322,"2012-06-14,2013-06-13",90.31555,1606.87472,start,-6.96340785179056,"2013-05-14,2013-06-13",0.010490046277920904,"2012-06-14,2013-06-13",1280.7548
2013-06-15,Saturday,154.46008,,,,,,90.31555,1606.87472,,,,,,1280.7548
2013-06-16,Sunday,154.46008,,,,,,90.31555,1606.87472,,,,,,1280.7548
2013-06-17,Monday,154.83542,,,,,,90.53502,1606.86945,,,,,,1280.7506
2013-06-18,Tuesday,154.90317,,,,,,90.57463,1577.93025,,,,,,1257.68469
2013-06-19,Wednesday,154.43726,,,,,,90.30221,1584.57491,,,,,,1262.9808
2013-06-20,Thursday,151.3758,,,,,,88.51212,1497.19684,,,,,,1193.33636
2013-06-21,Friday,151.3758,start,-3.5010604752456587,"2013-05-21,2013-06-20",0.014025520701973772,"2012-06-21,2013-06-20",88.51212,1512.86372,start,-9.574339412121617,"2013-05-21,2013-06-20",0.010979437937601916,"2012-06-21,2013-06-20",1205.8236
2013-06-22,Saturday,151.3758,,,,,,88.51212,1512.86372,,,,,,1205.8236
2013-06-23,Sunday,151.3758,,,,,,88.51212,1512.86372,,,,,,1205.8236
2013-06-24,Monday,153.948,,,,,,88.92667,1497.01889,,,,,,1193.19453
2013-06-25,Tuesday,154.785,,,,,,89.41016,1500.59367,,,,,,1196.0438
2013-06-26,Wednesday,155.87087,,,,,,90.0374,1454.68878,,,,,,1159.45544
2013-06-27,Thursday,158.82073,,,,,,91.74137,1436.9609,,,,,,1145.32548
2013-06-28,Friday,158.15259,start,-0.6646330254260643,"2013-05-28,2013-06-27",0.013898771016223435,"2012-06-28,2013-06-27",91.35542,1452.53976,start,-13.327918127371744,"2013-05-28,2013-06-27",0.011085349820506001,"2012-06-28,2013-06-27",1157.74257
2013-06-29,Saturday,158.15259,,,,,,91.35542,1452.53976,,,,,,1157.74257
2013-06-30,Sunday,158.15259,,,,,,91.35542,1452.53976,,,,,,1157.74257
2013-07-01,Monday,160.54563,,,,,,92.73774,1490.9966,,,,,,1188.39448
2013-07-02,Tuesday,163.68347,,,,,,94.55028,1480.91582,,,,,,1180.35962
2013-07-03,Wednesday,165.85286,,,,,,95.80341,1486.32748,,,,,,1184.67297
2013-07-04,Thursday,165.85286,,,,,,95.80341,1486.32748,,,,,,1184.67297
2013-07-05,Friday,171.88413,start,6.593382897686209,"2013-06-05,2013-07-04",0.012917330837987245,"2012-07-05,2013-07-04",99.28732,1463.52225,start,-9.023811572504385,"2013-06-05,2013-07-04",0.011142673465186437,"2012-07-05,2013-07-04",1166.49613
2013-07-06,Saturday,171.88413,,,,,,99.28732,1463.52225,,,,,,1166.49613
2013-07-07,Sunday,171.88413,,,,,,99.28732,1463.52225,,,,,,1166.49613
2013-07-08,Monday,172.00089,,,,,,99.35476,1492.48295,,,,,,1189.57917
2013-07-09,Tuesday,174.33602,,,,,,100.70363,1520.47096,,,,,,1211.88693
2013-07-10,Wednesday,178.24606,,,,,,102.96223,1512.75486,,,,,,1205.73684
2013-07-11,Thursday,172.62791,,,,,,99.71696,1526.31505,,,,,,1216.54495
2013-07-12,Friday,173.29373,start,9.916339373039573,"2013-06-12,2013-07-11",0.01309361109449346,"2012-07-12,2013-07-11",100.10156,1514.43562,start,-4.46731623255938,"2013-06-12,2013-07-11",0.011318927902345816,"2012-07-12,2013-07-11",1207.07648
2013-07-13,Saturday,173.29373,,,,,,100.10156,1514.43562,,,,,,1207.07648
2013-07-14,Sunday,173.29373,,,,,,100.10156,1514.43562,,,,,,1207.07648
2013-07-15,Monday,174.89283,,,,,,101.02526,1530.12505,,,,,,1219.5817
2013-07-16,Tuesday,172.75159,,,,,,99.7884,1524.1039,,,,,,1214.78256
2013-07-17,Wednesday,173.20206,,,,,,100.04861,1505.98257,,,,,,1200.339
2013-07-18,Thursday,176.95532,,,,,,102.21664,1524.35365,,,,,,1214.98162
2013-07-19,Friday,175.99902,start,10.135422610651917,"2013-06-19,2013-07-18",0.013017663138948986,"2012-07-19,2013-07-18",101.66425,1526.24562,start,-3.3554638212859667,"2013-06-19,2013-07-18",0.011326207378023988,"2012-07-19,2013-07-18",1216.48961
2013-07-20,Saturday,175.99902,,,,,,101.66425,1526.24562,,,,,,1216.48961
2013-07-21,Sunday,175.99902,,,,,,101.66425,1526.24562,,,,,,1216.48961
2013-07-22,Monday,173.17969,,,,,,100.03569,1568.40824,,,,,,1250.0952
2013-07-23,Tuesday,173.77923,,,,,,100.41017,1568.05428,,,,,,1249.81308
2013-07-24,Wednesday,170.87024,,,,,,98.72935,1550.85896,,,,,,1236.1076
2013-07-25,Thursday,170.52118,,,,,,98.52766,1557.12158,,,,,,1241.0992
2013-07-26,Friday,168.1207,start,7.303250119618258,"2013-06-26,2013-07-25",0.012911653718595924,"2012-07-26,2013-07-25",97.14066,1538.28768,start,6.170900580333808,"2013-06-26,2013-07-25",0.011410912766025632,"2012-07-26,2013-07-25",1226.0877
2013-07-27,Saturday,168.1207,,,,,,97.14066,1538.28768,,,,,,1226.0877
2013-07-28,Sunday,168.1207,,,,,,97.14066,1538.28768,,,,,,1226.0877
2013-07-29,Monday,168.47696,,,,,,97.34651,1551.81956,,,,,,1236.87324
2013-07-30,Tuesday,165.98325,,,,,,95.90563,1545.2857,,,,,,1232.22176
2013-07-31,Wednesday,168.75966,,,,,,97.50985,1528.22551,,,,,,1218.61784
2013-08-01,Thursday,174.79282,,,,,,100.99583,1538.78729,,,,,,1227.03988
2013-08-02,Friday,171.86562,start,5.207701626381821,"2013-07-02,2013-08-01",0.013090344283589515,"2012-08-02,2013-08-01",99.30448,1525.87632,start,3.45674009591526,"2013-07-02,2013-08-01",0.011440689399640758,"2012-08-02,2013-08-01",1216.74458
2013-08-03,Saturday,171.86562,,,,,,99.30448,1525.87632,,,,,,1216.74458
2013-08-04,Sunday,171.86562,,,,,,99.30448,1525.87632,,,,,,1216.74458
2013-08-05,Monday,171.2918,,,,,,98.97293,1516.77028,,,,,,1209.48336
2013-08-06,Tuesday,168.71966,,,,,,97.48674,1489.1153,,,,,,1187.43108
2013-08-07,Wednesday,166.50702,,,,,,96.20827,1486.03384,,,,,,1184.9739
2013-08-08,Thursday,164.47635,,,,,,95.03494,1510.03539,,,,,,1204.11291
2013-08-09,Friday,169.18796,start,-4.317586802755079,"2013-07-09,2013-08-08",0.01303756553568383,"2012-08-09,2013-08-08",97.75733,1518.16655,start,-0.5566397310628332,"2013-07-09,2013-08-08",0.011524161883248596,"2012-08-09,2013-08-08",1210.59675
2013-08-10,Saturday,169.18796,,,,,,97.75733,1518.16655,,,,,,1210.59675
2013-08-11,Sunday,169.18796,,,,,,97.75733,1518.16655,,,,,,1210.59675
2013-08-12,Monday,169.85223,,,,,,98.14114,1547.6337,,,,,,1234.09407
2013-08-13,Tuesday,172.5948,,,,,,99.72581,1545.9859,,,,,,1232.7801
2013-08-14,Wednesday,172.99696,,,,,,99.95818,1564.54944,,,,,,1247.5828
2013-08-15,Thursday,173.45833,,,,,,100.22475,1593.91008,,,,,,1270.99518
2013-08-16,Friday,172.45955,start,0.3327019292524563,"2013-07-16,2013-08-15",0.013143154157936928,"2012-08-16,2013-08-15",99.64766,1594.32783,start,3.967673140693269,"2013-07-16,2013-08-15",0.011662707718570838,"2012-08-16,2013-08-15",1271.3283
2013-08-17,Saturday,172.45955,,,,,,99.64766,1594.32783,,,,,,1271.3283
2013-08-18,Sunday,172.45955,,,,,,99.64766,1594.32783,,,,,,1271.3283
2013-08-19,Monday,171.43694,,,,,,99.05679,1584.05407,,,,,,1263.13593
2013-08-20,Tuesday,166.73983,,,,,,96.34278,1580.00797,,,,,,1259.90954
2013-08-21,Wednesday,165.18973,,,,,,95.58354,1581.42569,,,,,,1261.04004
2013-08-22,Thursday,167.6294,,,,,,96.99521,1587.44697,,,,,,1265.84145
2013-08-23,Friday,169.42485,start,-2.5695747267978026,"2013-07-23,2013-08-22",0.013235692433843428,"2012-08-23,2013-08-22",98.0341,1612.25898,start,1.1011388957408166,"2013-07-23,2013-08-22",0.01164668125978093,"2012-08-23,2013-08-22",1285.62672
2013-08-24,Saturday,169.42485,,,,,,98.0341,1612.25898,,,,,,1285.62672
2013-08-25,Sunday,169.42485,,,,,,98.0341,1612.25898,,,,,,1285.62672
2013-08-26,Monday,168.97664,,,,,,97.77475,1612.57447,,,,,,1285.8783
2013-08-27,Tuesday,173.02073,,,,,,100.11478,1635.46078,,,,,,1304.128
2013-08-28,Wednesday,175.39773,,,,,,101.49018,1639.7814,,,,,,1307.5733
2013-08-29,Thursday,175.03781,,,,,,101.28192,1649.0816,,,,,,1314.98934
2013-08-30,Friday,173.22489,start,4.202181286129486,"2013-07-30,2013-08-29",0.013340244821237442,"2012-08-30,2013-08-29",100.23292,1629.81922,start,5.730736246660599,"2013-07-30,2013-08-29",0.011720900054028356,"2012-08-30,2013-08-29",1299.62938
2013-08-31,Saturday,173.22489,,,,,,100.23292,1629.81922,,,,,,1299.62938
2013-09-01,Sunday,173.22489,,,,,,100.23292,1629.81922,,,,,,1299.62938
2013-09-02,Monday,173.22489,,,,,,100.23292,1629.81922,,,,,,1299.62938
2013-09-03,Tuesday,175.63246,,,,,,101.626,1657.59089,,,,,,1321.77471
2013-09-04,Wednesday,173.42004,,,,,,100.34583,1630.77017,,,,,,1300.38768
2013-09-05,Thursday,176.70584,,,,,,102.2471,1624.07399,,,,,,1295.0481
2013-09-06,Friday,179.27279,start,3.6409757528004545,"2013-08-06,2013-09-05",0.013411472483913065,"2012-09-06,2013-09-05",103.73241,1631.47373,start,7.68718127710433,"2013-08-06,2013-09-05",0.011789772565739466,"2012-09-06,2013-09-05",1300.9487
2013-09-07,Saturday,179.27279,,,,,,103.73241,1631.47373,,,,,,1300.9487
2013-09-08,Sunday,179.27279,,,,,,103.73241,1631.47373,,,,,,1300.9487
2013-09-09,Monday,176.36649,,,,,,102.05074,1620.06026,,,,,,1291.84752
2013-09-10,Tuesday,173.49321,,,,,,100.38817,1598.66497,,,,,,1274.78676
2013-09-11,Wednesday,173.0243,,,,,,100.11685,1591.59084,,,,,,1269.1458
2013-09-12,Thursday,174.43452,,,,,,100.93284,1550.50143,,,,,,1236.38082
2013-09-13,Friday,174.01381,start,0.8966799361121365,"2013-08-13,2013-09-12",0.013498112383611111,"2012-09-13,2013-09-12",100.68941,1526.78128,start,0.2475916600772823,"2013-08-13,2013-09-12",0.01179689527394462,"2012-09-13,2013-09-12",1217.4662
2013-09-14,Saturday,174.01381,,,,,,100.68941,1526.78128,,,,,,1217.4662
2013-09-15,Sunday,174.01381,,,,,,100.68941,1526.78128,,,,,,1217.4662
2013-09-16,Monday,170.72708,,,,,,98.78761,1531.63556,,,,,,1221.33704
2013-09-17,Tuesday,168.79842,,,,,,97.67163,1521.3799,,,,,,1213.1591
2013-09-18,Wednesday,172.66806,,,,,,99.91072,1516.1248,,,,,,1208.96865
2013-09-19,Thursday,167.61198,,,,,,96.98512,1565.61966,,,,,,1248.4362
2013-09-20,Friday,164.63087,start,0.495748280724468,"2013-08-20,2013-09-19",0.013448832256718562,"2012-09-20,2013-09-19",95.26017,1520.92863,start,-0.7596590846344248,"2013-08-20,2013-09-19",0.011987586758860757,"2012-09-20,2013-09-19",1212.79926
2013-09-21,Saturday,164.63087,,,,,,95.26017,1520.92863,,,,,,1212.79926
2013-09-22,Sunday,164.63087,,,,,,95.26017,1520.92863,,,,,,1212.79926
2013-09-23,Monday,162.78986,,,,,,94.2669,1514.37081,,,,,,1207.57
2013-09-24,Tuesday,162.35193,,,,,,94.01331,1504.45818,,,,,,1199.6656
2013-09-25,Wednesday,161.16883,,,,,,93.32821,1523.0197,,,,,,1214.46669
2013-09-26,Thursday,162.19451,,,,,,93.92215,1513.14654,,,,,,1206.59376
2013-09-27,Friday,160.91228,start,-4.596374915980585,"2013-08-27,2013-09-26",0.013457410157894593,"2012-09-27,2013-09-26",93.17965,1520.33102,start,-6.176532478317451,"2013-08-27,2013-09-26",0.012108550443837861,"2012-09-27,2013-09-26",1212.32272
2013-09-28,Saturday,160.91228,,,,,,93.17965,1520.33102,,,,,,1212.32272
2013-09-29,Sunday,160.91228,,,,,,93.17965,1520.33102,,,,,,1212.32272
2013-09-30,Monday,159.8202,,,,,,92.54725,1504.15253,,,,,,1200.1388
2013-10-01,Tuesday,159.73732,,,,,,92.49926,1461.1774,,,,,,1165.84965
2013-10-02,Wednesday,162.26101,,,,,,93.96066,1494.03203,,,,,,1192.06382
2013-10-03,Thursday,160.45874,,,,,,92.91701,1485.2408,,,,,,1185.04944
2013-10-04,Friday,162.68063,start,-5.624271730383716,"2013-09-04,2013-10-03",0.013162979685152806,"2012-10-04,2013-10-03",94.20365,1489.36651,start,-7.201499806631504,"2013-09-04,2013-10-03",0.012316222337513883,"2012-10-04,2013-10-03",1188.34128
2013-10-05,Saturday,162.68063,,,,,,94.20365,1489.36651,,,,,,1188.34128
2013-10-06,Sunday,162.68063,,,,,,94.20365,1489.36651,,,,,,1188.34128
2013-10-07,Monday,160.80671,,,,,,93.11851,1501.00242,,,,,,1197.62538
2013-10-08,Tuesday,161.6319,,,,,,93.59636,1501.43213,,,,,,1197.96824
2013-10-09,Wednesday,159.69587,,,,,,92.47526,1491.04776,,,,,,1189.68272
2013-10-10,Thursday,162.14523,,,,,,93.89362,1481.57474,,,,,,1182.12435
2013-10-11,Friday,160.69261,start,-4.819220917907668,"2013-09-11,2013-10-10",0.012898281172128608,"2012-10-11,2013-10-10",93.05244,1449.74161,start,-5.564842657683835,"2013-09-11,2013-10-10",0.012321452556446375,"2012-10-11,2013-10-10",1156.72522
2013-10-12,Saturday,160.69261,,,,,,93.05244,1449.74161,,,,,,1156.72522
2013-10-13,Sunday,160.69261,,,,,,93.05244,1449.74161,,,,,,1156.72522
2013-10-14,Monday,160.65255,,,,,,93.02924,1453.42413,,,,,,1159.66344
2013-10-15,Tuesday,159.94111,,,,,,92.61727,1460.24452,,,,,,1165.10532
2013-10-16,Wednesday,161.66549,,,,,,93.61581,1470.84211,,,,,,1173.56096
2013-10-17,Thursday,156.94943,,,,,,90.88488,1496.96551,,,,,,1194.4044
2013-10-18,Friday,156.95879,start,-6.921964262441859,"2013-09-18,2013-10-17",0.013051072106543132,"2012-10-18,2013-10-17",90.8903,1485.48384,start,-0.968872433441764,"2013-09-18,2013-10-17",0.012433874697615612,"2012-10-18,2013-10-17",1185.24336
2013-10-19,Saturday,156.95879,,,,,,90.8903,1485.48384,,,,,,1185.24336
2013-10-20,Sunday,156.95879,,,,,,90.8903,1485.48384,,,,,,1185.24336
2013-10-21,Monday,154.4832,,,,,,89.45675,1486.83983,,,,,,1186.32528
2013-10-22,Tuesday,151.03939,,,,,,87.46254,1504.83982,,,,,,1200.68718
2013-10-23,Wednesday,148.36084,,,,,,86.35069,1490.51921,,,,,,1189.261
2013-10-24,Thursday,148.86056,,,,,,86.64154,1509.91635,,,,,,1204.73766
2013-10-25,Friday,150.23027,start,-5.4900771632861085,"2013-09-25,2013-10-24",0.013050240210691183,"2012-10-25,2013-10-24",87.43876,1514.74956,start,-0.6410764011912334,"2013-09-25,2013-10-24",0.012496090006945999,"2012-10-25,2013-10-24",1208.594
2013-10-26,Saturday,150.23027,,,,,,87.43876,1514.74956,,,,,,1208.594
2013-10-27,Sunday,150.23027,,,,,,87.43876,1514.74956,,,,,,1208.594
2013-10-28,Monday,151.79281,,,,,,88.3482,1517.29462,,,,,,1210.62466
2013-10-29,Tuesday,151.71246,,,,,,88.30144,1516.3533,,,,,,1209.8736
2013-10-30,Wednesday,148.92129,,,,,,86.67689,1514.71698,,,,,,1208.56801
2013-10-31,Thursday,149.81144,,,,,,87.19499,1500.90968,,,,,,1197.55139
2013-11-01,Friday,148.26306,start,-4.3777498703824635,"2013-10-01,2013-10-31",0.01309894806890721,"2012-11-01,2013-10-31",86.29378,1501.18332,start,2.174248286337206,"2013-10-01,2013-10-31",0.012506374135020686,"2012-11-01,2013-10-31",1197.76972
2013-11-02,Saturday,148.26306,,,,,,86.29378,1501.18332,,,,,,1197.76972
